motion_type,surface,velocity,target_angle,time,aruco_x,aruco_y,aruco_theta,odom_x,odom_y,odom_theta,wheel_joint_fl,wheel_joint_fr,wheel_joint_bl,wheel_joint_br
straight,cell_carpet,0.2,0,2.0,0.14079009005995435,-0.004796829934317626,0.08444478989353355,0.3243320485799511,0.0003458210624502913,0.00035815309885122327,-0.314,0.36,-0.338,0.354
straight,cell_carpet,0.2,0,2.200028896331787,0.18569114678303983,-0.003579637554221249,0.6962613520418164,0.36448950333312113,0.0003080640916627024,0.0003759669959545773,-0.303,0.376,-0.35,0.339
straight,cell_carpet,0.2,0,2.3999786376953125,0.2309357289288887,-0.0050221302494088405,1.0097743159927743,0.4035503198081024,0.00034390713502994346,0.0004697243475558681,-0.333,0.351,-0.315,0.282
straight,cell_carpet,0.2,0,2.599987268447876,0.27553733441023176,-0.008505698487290603,0.1511993586315054,0.44339154501862355,0.0003856691526338354,0.0005081648608206617,-0.281,0.364,-0.378,0.349
straight,cell_carpet,0.2,0,2.799968957901001,0.32031964987538036,-0.008003464402034699,0.15573832061412285,0.4835857956888995,0.0004218262730534728,0.000731307338755367,-0.303,0.391,-0.272,0.356
straight,cell_carpet,0.2,-3.141592653589793,3.0000033378601074,0.3654840256588561,-0.0076160465596026294,0.5637269205265237,0.523184432664697,0.0004693716876730423,0.0007359952056407756,-0.319,0.324,-0.377,0.32
straight,cell_carpet,0.2,-3.141592653589793,3.2000133991241455,0.41080197638977606,-0.00773557771452138,0.5568503801020791,0.51902237240455,0.0005845855595206528,0.0008775687785269737,0.786,-0.782,0.802,-0.877
straight,cell_carpet,0.2,-3.141592653589793,3.399967670440674,0.46004334646809275,-0.006400625362495194,0.18404548279916416,0.4855260680827532,0.0006417108507888378,0.0008681930456737667,0.446,-0.424,0.421,-0.421
straight,cell_carpet,0.2,-3.141592653589793,3.5999808311462402,0.5073366192453537,-0.0008830993900283968,0.10946341437605012,0.4485020205158836,0.000475800400137748,0.0008541294462676384,0.448,-0.345,0.416,-0.316
straight,cell_carpet,0.2,-3.141592653589793,3.7999982833862305,0.5590507248605302,-0.0040073584108423765,0.18373368711791224,0.4105356652687965,0.0004297854160145282,0.000908508696453349,0.355,-0.368,0.378,-0.343
straight,cell_carpet,0.2,-3.141592653589793,4.000007629394531,0.5964942573517001,-0.002031103324417638,0.10936426577820807,0.37190298970062297,0.0003586834413096061,0.0007331824855111898,0.41,-0.357,0.287,-0.416
straight,cell_carpet,0.2,-3.141592653589793,4.1999945640563965,0.5991187554731865,-0.0017352168393348633,0.315321094395953,0.3328321280655292,0.0002556796760128429,0.0005025394198913623,0.4,-0.37,0.357,-0.332
straight,cell_carpet,0.2,-3.141592653589793,4.400011777877808,0.5622488543391391,-0.0015504760702363396,0.1364655434601392,0.2973052403131532,0.0001349451863531736,0.0004022190546826245,0.488,-0.326,0.472,-0.314
straight,cell_carpet,0.2,-3.141592653589793,4.599985599517822,0.5162368342118417,-0.003201680938140994,0.14993367250797782,0.25410632858606996,4.989346377832398e-06,0.00019032743342974761,0.396,-0.227,0.416,-0.377
straight,cell_carpet,0.2,-3.141592653589793,4.800003528594971,0.47245245709834705,-0.005448146201272042,0.19919367167700675,0.21535086384337743,5.143467554391589e-05,0.00032440045148831014,0.455,-0.437,0.406,-0.331
straight,cell_carpet,0.2,-3.141592653589793,4.999979734420776,0.4273744259335706,-0.0066537498573129294,0.1844676610943697,0.17902753340095007,0.0002154737512596748,0.00021376677243596033,0.361,-0.368,0.356,-0.436
straight,cell_carpet,0.2,-3.141592653589793,5.200014114379883,0.38393083100143954,-0.006329205712898134,0.16484709261871172,0.13635775108670978,0.00028711928910761736,0.00019595287479622957,0.432,-0.386,0.35,-0.303
straight,cell_carpet,0.2,-3.141592653589793,5.400007486343384,0.33782603596718586,-0.007476396565017029,0.5682334605587048,0.09707391432314293,0.00011029624145647999,0.0002662708915643668,0.421,-0.378,0.415,-0.364
straight,cell_carpet,0.2,-3.141592653589793,5.600003004074097,0.29190683948454393,-0.005854202279235221,0.9235761668762783,0.05674542904138522,-6.575120103836365e-06,0.00016876324150005752,0.443,-0.297,0.336,-0.328
straight,cell_carpet,0.2,-3.141592653589793,5.799999237060547,0.2471774428947094,-0.003705012414492892,0.07284620345423215,0.01805205624938256,-2.602453694817747e-05,0.00013407301963761295,0.468,-0.345,0.359,-0.385
straight,cell_carpet,0.2,-3.141592653589793,5.999980211257935,0.2040040113170013,-0.002874706794886217,1.0283322266067696,-0.022948608169400045,-6.554494925607116e-05,-9.938279674368233e-05,0.558,-0.429,0.395,-0.47
straight,cell_carpet,0.2,-3.141592653589793,0.20017766952514648,0.0,0.0,0.0,0.0,0.0,0.0,-0.092,0.117,-0.226,0.206
straight,cell_carpet,0.2,-3.141592653589793,0.400026798248291,0.00045891187166918757,-0.00042794078627933496,-0.04436121879575983,-0.01889013903241943,-0.00028759513062474526,-3.7502942167030125e-06,0.841,-0.713,0.586,-0.646
straight,cell_carpet,0.2,-3.141592653589793,0.6002779006958008,0.0,0.0,0.0,-0.05295596527167723,-0.0003785240492125562,1.9689044671200313e-05,0.468,-0.366,0.291,-0.362
straight,cell_carpet,0.2,-3.141592653589793,0.8000447750091553,0.0,0.0,0.0,-0.08985387634192032,-0.0003330596109537868,-0.00015282448701595087,0.517,-0.443,0.326,-0.366
straight,cell_carpet,0.2,-3.141592653589793,1.0000033378601074,0.00045891187166918757,-0.00042794078627933496,-0.04436121879575983,-0.12650854117192523,-0.0003757879682716749,-4.3128383350471346e-05,0.386,-0.413,0.351,-0.371
straight,cell_carpet,0.2,-3.141592653589793,1.2002975940704346,-0.00687670182684999,-0.0018240666312699383,-0.037393581027869605,-0.16532823655599138,-0.0004033349252527368,0.0001575123583669868,0.423,-0.445,0.416,-0.308
straight,cell_carpet,0.2,-3.141592653589793,1.4002728462219238,-0.04105886644788362,-0.0014973895733701448,-0.03486599732786755,-0.20446342612867774,-0.00043777207231893763,0.00013782331349985506,0.435,-0.418,0.331,-0.399
straight,cell_carpet,0.2,-3.141592653589793,1.6000449657440186,-0.0802886317237145,-0.0050902314121380465,0.041141069013701514,-0.24358923291795548,-0.0003870329545133766,0.00015282449054140803,0.508,-0.388,0.284,-0.393
straight,cell_carpet,0.2,-3.141592653589793,1.8000006675720215,-0.12206735956434032,-0.005463439559361738,-0.06058414580567331,-0.2832665801563588,-0.00048799659733236855,0.0001396984606299928,0.478,-0.271,0.312,-0.348
straight,cell_carpet,0.2,-3.141592653589793,2.0000550746917725,-0.16459124185688076,-0.0082431374876345,0.07694671858377344,-0.31944546006061725,-0.0005683548738834154,0.00021282919866968313,0.356,-0.34,0.233,-0.318
straight,cell_carpet,0.2,-3.141592653589793,2.2002532482147217,-0.21221731754503606,-0.009577480557173834,-0.048089701167791904,-0.3624220453241277,-0.000680374314388563,7.781860539693945e-05,0.477,-0.376,0.401,-0.357
straight,cell_carpet,0.2,-3.141592653589793,2.4002957344055176,-0.2560033442437233,-0.01112798547558086,-0.04555762422865561,-0.4018814034957022,-0.0007160795150910884,-4.031566270730469e-05,0.571,-0.392,0.25,-0.363
straight,cell_carpet,0.2,-3.141592653589793,2.6000454425811768,-0.2998634757270653,-0.008675036696276228,-0.0401635135301141,-0.4420027064632629,-0.0005911643671553356,-2.6252059469300814e-05,0.476,-0.298,0.363,-0.339
straight,cell_carpet,0.2,-3.141592653589793,2.800384998321533,-0.34466235794283895,-0.007893556425994375,-0.09891862254464406,-0.48189662987600623,-0.0005526513671599018,-8.625676633993321e-05,0.475,-0.4,0.347,-0.292
straight,cell_carpet,0.2,0,3.0002975463867188,-0.39563093735570404,-0.011973655654168913,-0.07743171316818115,-0.5183383099899286,-0.0005970662557972144,-1.8751471086373968e-06,0.269,-0.291,0.483,-0.386
straight,cell_carpet,0.2,0,3.2004055976867676,-0.43425664189088153,-0.008419603825474187,-0.1403506675785454,-0.5162438419659862,-0.00046583607979192986,-0.000494101224658773,-0.626,0.739,-0.805,0.821
straight,cell_carpet,0.2,0,3.400294542312622,-0.48417955187925477,-0.007769076384318119,-0.16257881323224424,-0.4818877205499438,-0.00038875615512611776,-0.0004912885045460504,-0.275,0.431,-0.37,0.421
straight,cell_carpet,0.2,0,3.600080728530884,-0.5289327137034121,-0.006583255837155966,0.42898031728351504,-0.4450467774842032,-0.00037030456441118284,-0.000417220206482982,-0.229,0.326,-0.408,0.453
straight,cell_carpet,0.2,0,3.8002724647521973,-0.5726854895535058,-0.0057821108757386,-0.16392184264139018,-0.41116659956527424,-0.00045580777125235963,-0.00045284799583879883,-0.252,0.412,-0.388,0.362
straight,cell_carpet,0.2,0,3.9999701976776123,-0.6049840038680048,-0.0061358217569924545,-0.19431470471106674,-0.3696259803664639,-0.0005086469239933989,-0.0004087820457387536,-0.281,0.334,-0.393,0.374
straight,cell_carpet,0.2,0,4.200050354003906,-0.5772504693112833,-0.00825374723314104,-0.12991386229321203,-0.33058388606433275,-0.0004934376225028394,-0.00028127205665194664,-0.25,0.3,-0.308,0.347
straight,cell_carpet,0.2,0,4.400253772735596,-0.5315936655727602,-0.008559149777249642,-0.11667024196010703,-0.29181552023612695,-0.0005920316291359992,-8.531919280108113e-05,-0.222,0.326,-0.329,0.444
straight,cell_carpet,0.2,0,4.600051403045654,-0.48996477768694124,-0.010720177027512101,-0.13194776523676446,-0.2525113753340941,-0.0005502636318775048,3.375264803935686e-05,-0.2,0.268,-0.317,0.335
straight,cell_carpet,0.2,0,4.800015211105347,-0.445069107308541,-0.010944924701141556,0.6561667859382094,-0.21333791537922786,-0.0005385651543128641,0.00017813897679637837,-0.296,0.24,-0.396,0.351
straight,cell_carpet,0.2,0,5.000000476837158,-0.4033007669263814,-0.011413332664519382,0.3282482552144178,-0.17409950811090302,-0.00048331724360042676,0.00023814368485693726,-0.222,0.265,-0.414,0.302
straight,cell_carpet,0.2,0,5.200276613235474,-0.35214938691771247,-0.00793186294999454,-0.09878777634202024,-0.1335486233024314,-0.00045979875299084153,0.00032065015788357537,-0.267,0.259,-0.24,0.308
straight,cell_carpet,0.2,0,5.400348901748657,-0.30735693785902357,-0.00874243373804856,-0.03996898762552961,-0.09418962628388894,-0.0005145652948274158,0.0004040942032901601,-0.267,0.27,-0.341,0.316
straight,cell_carpet,0.2,0,5.600323438644409,-0.2623668216639752,-0.011091188044319022,0.0285111244627691,-0.05355788853296317,-0.0004673897369680685,0.00042097052688474005,-0.16,0.22,-0.39,0.472
straight,cell_carpet,0.2,0,5.8000311851501465,-0.2171685037598537,-0.01038169298409386,0.023152423106282585,-0.015443480197914305,-0.0005322587209900054,0.00037502942359984734,-0.161,0.32,-0.378,0.269
straight,cell_carpet,0.2,-3.141592653589793,0.20025062561035156,0.0012399767700481817,-0.005584505570146225,0.055318267344203684,2.708722135480457e-12,-2.706163418353391e-12,0.0,0.16,-0.11,-0.042,-0.003
straight,cell_carpet,0.2,-3.141592653589793,0.39995479583740234,0.0,0.0,0.0,-0.017771712599338296,-0.00015376157384109582,-0.0001509493418209518,0.877,-0.76,0.728,-0.693
straight,cell_carpet,0.2,-3.141592653589793,0.6002309322357178,0.0001615043745459982,-0.0037878677611201117,-0.05001034330226528,-0.054071165308683666,-0.00018439690739098253,5.6254412261351515e-06,0.53,-0.398,0.404,-0.383
straight,cell_carpet,0.2,-3.141592653589793,0.8002612590789795,0.0,0.0,0.0,-0.09336080916884892,-0.00027177159541672945,-2.812720615915775e-06,0.525,-0.431,0.307,-0.425
straight,cell_carpet,0.2,-3.141592653589793,1.0004847049713135,0.0,0.0,0.0,-0.1328331644443625,-0.0002511817048630634,3.6565367826737886e-05,0.497,-0.426,0.262,-0.291
straight,cell_carpet,0.2,-3.141592653589793,1.2001140117645264,-0.0023562192925300485,-0.0055026302528346505,0.0719000615207986,-0.17245858986901613,-0.00019809254011751883,-0.0001115712523172902,0.494,-0.437,0.347,-0.359
straight,cell_carpet,0.2,-3.141592653589793,1.400278091430664,-0.041008657729561276,-0.010099800626493238,0.02165816246448679,-0.212761183845239,-0.0001153424297558707,-6.656772170163689e-05,0.571,-0.439,0.327,-0.255
straight,cell_carpet,0.2,-3.141592653589793,1.5999915599822998,-0.08634698708302115,-0.005519332329447402,-0.03649932644738718,-0.25242696796764824,-0.00020141466853304014,-0.00010782095808816976,0.447,-0.307,0.305,-0.357
straight,cell_carpet,0.2,-3.141592653589793,1.8000092506408691,-0.1302232399947961,-0.010055352120706185,0.020637777029368115,-0.29282049116829933,-0.0001585780604800675,-0.00023720610969796206,0.525,-0.437,0.354,-0.342
straight,cell_carpet,0.2,-3.141592653589793,2.0000243186950684,-0.17830555146263477,-0.00879691009591721,0.04061473312715169,-0.3322567509147591,-0.00011987440745426202,-0.0002803344936818166,0.619,-0.414,0.274,-0.356
straight,cell_carpet,0.2,-3.141592653589793,2.2002227306365967,-0.22452286397915755,-0.006635085294175502,0.3908678218703593,-0.37269859260446786,4.4719662849873436e-05,-0.0003225253040271206,0.48,-0.374,0.227,-0.354
