surface,velocity,target_angle,time,aruco_x,aruco_y,aruco_theta,x,y,theta,odom_x,odom_y,odom_theta,x_loc,y_loc,theta_loc,wheel_joint_fl,wheel_joint_fr,wheel_joint_bl,wheel_joint_br
rubber_carpet,0.2,0.5235987755982988,0.6000964641571045,-0.6069452356887225,-0.5295529315802346,0.05298243696595329,0.0,0.0,0.0,0.2126705721450858,0.003401116124535948,-0.010600008214091662,0.028836139770576308,0.0017191440549848547,7.593916150449784e-05,-0.665,1.168,-1.036,0.817
rubber_carpet,0.2,0.5235987755982988,0.7997283935546875,-0.6069452356887225,-0.5295529315802346,0.05298243696595329,0.0,0.0,0.0,0.23916723099743015,0.003951153243482807,-0.010263437620245263,0.05533279862292065,0.002269181173931713,0.00041250975535089655,-0.151,1.212,-0.943,0.288
rubber_carpet,0.2,0.5235987755982988,0.9996917247772217,-0.5676821504146714,-0.4952951349930985,-0.057745149790646884,0.03926308527405109,0.034257796587136125,-0.11072758675660017,0.2674085908015862,0.005073041394590992,-0.009330596727765705,0.08357415842707669,0.0033910693250398987,0.0013453506478304546,0.007,1.434,-1.178,-0.101
rubber_carpet,0.2,0.5235987755982988,1.199875831604004,-0.564803262669445,-0.4936039063840935,-0.1066160033584561,0.04214197301927747,0.03594902519614113,-0.1595984403244094,0.29890049540561675,0.007669390252606938,-0.008769950705123613,0.11506606303110725,0.005987418183055844,0.0019059966704725474,0.166,1.693,-1.467,-0.102
rubber_carpet,0.2,0.5235987755982988,1.3997235298156738,-0.5511285592825452,-0.4955039002671717,-0.037705040654613914,0.05581667640617727,0.034049031313062916,-0.0906874776205672,0.32937044769695045,0.010259614522878536,-0.007447077991490999,0.14553601532244095,0.008577642453327443,0.0032288693841051605,0.475,1.939,-1.763,-0.464
rubber_carpet,0.2,0.5235987755982988,1.600019931793213,-0.5290701739807505,-0.49544589829081165,-0.041501437734275705,0.07787506170797198,0.034107033289422994,-0.094483874700229,0.3608560571912158,0.014950650538166235,-0.006675474203969004,0.17702162481670627,0.013268678468615142,0.004000473171627156,0.416,2.004,-2.152,-0.685
rubber_carpet,0.2,0.5235987755982988,1.7996609210968018,-0.5275508543297328,-0.5253550570590607,-0.042937888726890944,0.07939438135898969,0.004197874521173928,-0.09592032569284423,0.39296713418891405,0.020382645269090113,-0.005231636628079389,0.20913270181440455,0.018700673199539018,0.005444310747516771,0.858,2.121,-2.057,-0.679
rubber_carpet,0.2,0.5235987755982988,2.0004236698150635,-0.493116971842959,-0.5265151923562806,0.054178107882456236,0.1138282638457635,0.0030377392239540058,0.0011956709165029458,0.4247121574227116,0.027908787228119458,-0.003688406042080127,0.24087772504820212,0.026226815158568364,0.006987541333516032,0.712,2.313,-2.263,-0.927
rubber_carpet,0.2,0.5235987755982988,2.199720621109009,-0.4388367249498899,-0.5053837635655172,-0.07818665971087536,0.1681085107388326,0.024169168014717468,-0.13116909667682866,0.45864663680406703,0.03576253168623565,-0.0030283579865005364,0.27481220442955756,0.03408055961668456,0.0076475893890956236,1.018,2.454,-2.311,-0.875
rubber_carpet,0.2,0.5235987755982988,2.399718761444092,-0.4194417087127285,-0.5242381360787025,0.004589390581781719,0.18750352697599398,0.005314795501532132,-0.04839304638417157,0.49161271884618407,0.04614473418241159,-0.0022886150745864537,0.3077782864716746,0.0444627621128605,0.008387332301009706,0.716,2.411,-2.718,-1.089
rubber_carpet,0.2,0.5235987755982988,2.599743127822876,-0.3756410255963574,-0.5147978657862556,-0.048254052355827796,0.23130421009236507,0.014755065793979005,-0.10123648932178109,0.5248567901015685,0.056445722523203984,-0.0005184781582823719,0.341022357727059,0.05476375045365289,0.010157469217313787,0.899,2.576,-2.631,-1.173
rubber_carpet,0.2,0.5235987755982988,2.7997074127197266,-0.3405686922432728,-0.5171278794377103,0.01830922867607116,0.2663765434454497,0.012425052142524318,-0.03467320828988213,0.5590659044569855,0.06935234195629124,2.2501765560973888e-05,0.375231472082476,0.06767036988674015,0.010698449141157133,0.777,2.276,-2.623,-1.022
rubber_carpet,0.2,0.5235987755982988,2.999955177307129,-0.30925450482835176,-0.5254156190393463,-0.11505404116874629,0.29769073086037073,0.004137312540888338,-0.16803647813469957,0.5932095072491864,0.08236455164757307,0.0029514772978233585,0.40937507487467695,0.08068257957802198,0.013627424673419519,0.963,2.335,-2.887,-1.399
rubber_carpet,0.2,0.5235987755982988,3.199932098388672,-0.27130970449308606,-0.5313501897184866,-0.008141378070531585,0.33563553119563644,-0.0017972581382519337,-0.061123815036484876,0.6275679759222902,0.09647154196738544,0.001797327556658302,0.4437335435477807,0.09478956989783435,0.012473274932254462,1.16,2.702,-2.68,-1.045
rubber_carpet,0.2,0.5235987755982988,3.399735450744629,-0.23510491691654947,-0.530078171962434,0.11342544178071508,0.37184031877217305,-0.0005252403821993656,0.06044300481476179,0.6616011425070806,0.11121208754071041,0.004304386945593893,0.4777667101325711,0.10953011547115932,0.014980334321190052,1.035,2.77,-3.025,-1.348
rubber_carpet,0.2,0.5235987755982988,3.599977731704712,-0.20130874508396143,-0.5372785720521134,0.046261316671300116,0.40563649060476104,-0.007725640471878736,-0.006721120294653174,0.6952190747045002,0.12686967762832918,0.00468785065544431,0.5113846423299907,0.1251877055587781,0.01536379803104047,1.363,2.489,-2.696,-1.152
rubber_carpet,0.2,0.5235987755982988,3.799954652786255,-0.16644209491459555,-0.5411063846502435,0.1826256370645475,0.44050314077412694,-0.011553453070008879,0.12964320009859423,0.7304646411063359,0.14373854784099138,0.0051256922359371295,0.5466302087318264,0.1420565757714403,0.01580163961153329,1.057,2.662,-2.996,-1.289
rubber_carpet,0.2,0.5235987755982988,3.9996724128723145,-0.129698967549726,-0.5438865749278652,-0.20732081535848756,0.4772462681389965,-0.014333643347630542,-0.26030325232444085,0.765081281584099,0.16069425251994518,0.007736779872909634,0.5812468492095896,0.1590122804503941,0.018412727248505796,1.132,2.619,-2.919,-1.57
rubber_carpet,0.2,0.5235987755982988,4.751137018203735,-0.09217900459807594,-0.5504952583640993,0.2547602881582751,0.5147662310906466,-0.02094232678386465,0.20177785119232183,0.8047250340742217,0.1813976959968376,0.007763031144357516,0.6208906016997122,0.17971572392728652,0.018438978519953676,1.361,3.081,-2.898,-1.25
rubber_carpet,0.2,-2.6179938779914944,0.1999974250793457,0.09747810741249838,-0.594683267507164,0.32347864064807963,0.0003610069184482173,-0.0065785499076636,-0.044326491469461715,0.831504297829047,0.19873561727834557,0.00614950625424254,9.268956960628572e-06,9.499845701615994e-06,-9.375558343450302e-07,1.21,2.096,-2.339,-1.401
rubber_carpet,0.2,-2.6179938779914944,0.39998722076416016,0.09725970745392154,-0.5925105768022062,0.336995068619618,0.00014260695987138028,-0.004405859202705753,-0.030810063497923368,0.8216174497049711,0.19711760951331975,0.005659163831776769,-0.009877579167115291,-0.0016085079193242091,-0.0004912799783001161,1.238,-0.86,0.641,-1.335
rubber_carpet,0.2,-2.6179938779914944,0.5999972820281982,0.09725970745392154,-0.5925105768022062,0.336995068619618,0.00014260695987138028,-0.004405859202705753,-0.030810063497923368,0.8040417103294389,0.19685518656903356,0.005726668034544271,-0.02745331854264743,-0.0018709308636103983,-0.0004237757755326142,0.819,-1.069,0.799,-1.043
rubber_carpet,0.2,-2.6179938779914944,0.8000409603118896,0.09725970745392154,-0.5925105768022062,0.336995068619618,0.00014260695987138028,-0.004405859202705753,-0.030810063497923368,0.7793674049160149,0.19596759871010716,0.005542906533398657,-0.05212762395607151,-0.0027585187225367958,-0.0006075372766782281,0.359,-0.986,0.867,-0.399
rubber_carpet,0.2,-2.6179938779914944,0.9997470378875732,0.09725970745392154,-0.5925105768022062,0.336995068619618,0.00014260695987138028,-0.004405859202705753,-0.030810063497923368,0.7514164116412557,0.19458785095878633,0.005200697121347341,-0.08007861723083065,-0.004138266473857621,-0.0009497466887295443,0.219,-1.324,1.358,-0.348
rubber_carpet,0.2,-2.6179938779914944,1.1999804973602295,0.09813821733896726,-0.5941022192999089,0.35495440013039864,0.001021116844917097,-0.00599750170040847,-0.012850731987142705,0.7215906225360554,0.19182519395517994,0.004285635647247899,-0.10990440633603094,-0.006900923477464016,-0.0018648081628289863,0.009,-1.496,1.272,-0.005
rubber_carpet,0.2,-2.6179938779914944,1.3999853134155273,0.08405894476533207,-0.5932722507804636,0.3060265683640101,-0.013058155728718088,-0.005167533180963191,-0.061778563753531246,0.691518837830508,0.18874409684702978,0.003994990334264282,-0.13997619104157832,-0.009982020585614176,-0.0021554534758126027,-0.296,-1.606,1.708,0.208
rubber_carpet,0.2,-2.6179938779914944,1.5999784469604492,0.06373942133764306,-0.5903805000896265,0.35474137016284346,-0.0333776791564071,-0.002275782490126055,-0.013063761954697883,0.6599760395726786,0.18421702274045393,0.002298928356671464,-0.1715189892994078,-0.014509094692190028,-0.003851515453405421,-0.305,-1.746,1.852,0.478
rubber_carpet,0.2,-2.6179938779914944,1.7999646663665771,0.036225096098776506,-0.5970257797436613,0.31492268079476066,-0.060892004395273654,-0.008921062144160885,-0.05288245132278069,0.6280957722469463,0.1789469308453374,0.0012844754310108782,-0.20339925662514002,-0.01977918658730657,-0.004865968379066007,-0.519,-2.03,1.995,0.604
rubber_carpet,0.2,-2.6179938779914944,1.999833106994629,0.005945732013865719,-0.6014590630560557,0.2971104922450613,-0.09117136848018444,-0.013354345456555228,-0.07069463987248004,0.5956629397623446,0.17240469711516235,-0.0007481836351636489,-0.23583208910974174,-0.02632142031748161,-0.006898627445240534,-0.62,-1.973,2.069,0.526
rubber_carpet,0.2,-2.6179938779914944,2.200010061264038,-0.024632036782620294,-0.6002147325085411,0.27678044618058184,-0.12174913727667046,-0.012110014909040623,-0.0910246859369595,0.5626848844744177,0.16504033140367153,-0.0007369327554841183,-0.2688101443976687,-0.03368578602897243,-0.006887376565561003,-0.753,-2.182,2.523,0.901
rubber_carpet,0.2,-2.6179938779914944,2.400094985961914,-0.05600855492293482,-0.5968589842006697,0.3009445449821787,-0.15312565541698497,-0.008754266601169292,-0.06686058713536264,0.5291989207972397,0.15588401717463934,-0.00264114166233188,-0.30229610807484664,-0.04284210025800461,-0.008791585472408766,-0.951,-2.269,2.445,0.796
rubber_carpet,0.2,-2.6179938779914944,2.5997767448425293,-0.08941284356143742,-0.5979976896530987,0.22722095818210306,-0.18652994405548756,-0.009892972053598292,-0.1405841739354383,0.4961961136777049,0.14695343992737755,-0.002311116780638642,-0.3352989151943815,-0.0517726775052664,-0.008461560590715527,-1.035,-2.468,2.768,1.108
rubber_carpet,0.2,-2.6179938779914944,2.799980878829956,-0.12419154492555157,-0.598932581994366,0.22148388920632298,-0.2213086454196017,-0.010827864394865605,-0.14632124291121837,0.46217403256869416,0.13570205355953302,-0.004926929151261663,-0.3693209963033922,-0.06302406387311094,-0.011077372961338549,-1.093,-2.316,2.752,0.689
rubber_carpet,0.2,-2.6179938779914944,2.999994993209839,-0.15840933469387855,-0.5993925821283835,0.1744101144899248,-0.2555264351879287,-0.011287864528883085,-0.19339501762761654,0.4281586880438931,0.12411323791620667,-0.004698163851088352,-0.40333634082819325,-0.07461287951643729,-0.010848607661165237,-1.45,-2.74,2.95,1.067
rubber_carpet,0.2,-2.6179938779914944,3.199998617172241,-0.1904332574329071,-0.5937987065555016,0.17732332539167506,-0.28755035792695727,-0.00569398895600115,-0.1904818067258663,0.393457495585744,0.11217381247961768,-0.007550208183999095,-0.4380375332863424,-0.08655230495302628,-0.013700651994075979,-1.126,-2.544,2.674,1.185
rubber_carpet,0.2,-2.6179938779914944,3.399975061416626,-0.22541150980103797,-0.58953124629534,0.1721662191002817,-0.3225286102950881,-0.0014265286958395906,-0.19563891301725964,0.3589040226622631,0.09784109013044329,-0.008296493297710966,-0.47259100620982325,-0.10088502730220067,-0.014446937107787852,-1.215,-2.71,2.718,1.208
rubber_carpet,0.2,-2.6179938779914944,3.6000099182128906,-0.2587335956198872,-0.5896474483668139,0.11472872606531032,-0.3558506961139373,-0.0015427307673134827,-0.25307640605223103,0.3242762897507885,0.08551638163913942,-0.00900433483933625,-0.5072187391212979,-0.11320973579350453,-0.015154778649413135,-1.263,-2.842,3.01,1.434
rubber_carpet,0.2,-2.6179938779914944,3.7998032569885254,-0.29354964390634614,-0.5812272992740293,0.11816254845078118,-0.3906667444003963,0.006877418325471174,-0.24964258366676018,0.290144639562567,0.06972213594649286,-0.010313126389235806,-0.5413503893095194,-0.1290039814861511,-0.01646357019931269,-1.071,-2.622,2.833,1.15
rubber_carpet,0.2,-2.6179938779914944,4.519833087921143,-0.326345546617966,-0.5709955886550748,0.02818448666291949,-0.42346264711201614,0.017109128944425622,-0.33962064545462184,0.25007803879214663,0.05087153008118121,-0.009205904799578255,-0.5814169900799397,-0.14785458735146273,-0.015356348609655141,-1.517,-2.901,3.176,1.349
rubber_carpet,0.2,0.6108652381980153,0.2000260353088379,-0.5327812063411225,-0.5215583063216381,0.008905636154259045,0.0,0.0,0.0,0.1950335119965097,-0.06445257375676638,-0.0012188453328742517,0.0,0.0,0.0,-0.158,-0.102,0.1,0.077
rubber_carpet,0.2,0.6108652381980153,0.39997124671936035,-0.5681808512146798,-0.5568952869191515,0.03407813386632101,-0.03539964487355729,-0.035336980597513334,0.025172497712061967,0.20733914200509712,-0.06070718397226577,-0.0005587938157315499,0.01230563000858742,0.003745389784500612,0.0006600515171427017,0.316,2.266,-2.123,-0.32
rubber_carpet,0.2,0.6108652381980153,0.6000323295593262,-0.5327812063411225,-0.5215583063216381,0.008905636154259045,0.0,0.0,0.0,0.22997648362842724,-0.056018568991160776,-0.0019998430813810905,0.034942971631917535,0.008434004765605609,-0.0007809977485068388,0.475,2.378,-2.331,-0.568
rubber_carpet,0.2,0.6108652381980153,0.8002259731292725,-0.5327812063411225,-0.5215583063216381,0.008905636154259045,0.0,0.0,0.0,0.25649711008838727,-0.050174079181008746,0.0011344637704520807,0.06146359809187757,0.014278494575757639,0.0023533091033263323,0.769,2.424,-2.472,-0.958
rubber_carpet,0.2,0.6108652381980153,0.9999632835388184,-0.5681808512146798,-0.5568952869191515,0.03407813386632101,-0.03539964487355729,-0.035336980597513334,0.025172497712061967,0.28565288691748597,-0.04265222923912683,0.000729432168978975,0.09061937492097627,0.021800344517639555,0.0019482775018532267,0.996,2.474,-2.631,-1.24
rubber_carpet,0.2,0.6108652381980153,1.200207233428955,-0.5631401979642923,-0.5568172900898274,0.03150465694472043,-0.030358991623169795,-0.035258983768189256,0.022599020790461388,0.31540006550481137,-0.032893265300798086,0.0027058340071170746,0.12036655350830167,0.0315593084559683,0.003924679339991326,0.867,2.335,-2.815,-1.248
rubber_carpet,0.2,0.6108652381980153,1.4000327587127686,-0.506586866500171,-0.5225947483419762,-0.0638967057442578,0.02619433984095143,-0.0010364420203380353,-0.07280234189851685,0.34640562092334265,-0.020822784135882722,0.003434325217925865,0.15137210892683295,0.043629789620883666,0.004653170550800117,1.278,2.789,-2.619,-1.246
rubber_carpet,0.2,0.6108652381980153,1.6000025272369385,-0.48289933265076423,-0.5247504126209076,0.03152052682737609,0.049881873690358236,-0.0031921062992694704,0.022614890673117047,0.37712295010779195,-0.008115129606127494,0.0032327480217854304,0.18208943811128225,0.05633744415063889,0.004451593354659682,1.256,2.774,-2.63,-1.513
rubber_carpet,0.2,0.6108652381980153,1.7999894618988037,-0.45495187505447526,-0.5322559414771004,-0.010863385099618029,0.07782933128664721,-0.010697635155462293,-0.019769021253877073,0.4084336581503373,0.005849223482351463,0.006192633817017076,0.21340014615382757,0.07030179723911785,0.007411479149891327,1.229,2.829,-3.015,-1.666
rubber_carpet,0.2,0.6108652381980153,2.0002126693725586,-0.4238513292627884,-0.5355297803499123,-0.09817914510408052,0.10892987707833407,-0.013971474028274145,-0.10708478125833956,0.44032157840537595,0.022487897573589093,0.00602387372386776,0.24528806640886625,0.08694047133035548,0.007242719056742012,1.528,2.854,-2.745,-1.338
rubber_carpet,0.2,0.6108652381980153,2.2000176906585693,-0.39578110183081855,-0.5465101242661097,-0.02918724065834535,0.13700010451030392,-0.024951817944471544,-0.0380928768126044,0.4720021539131426,0.03933615997289615,0.004494712537024726,0.2769686419166329,0.10378873372966253,0.005713557869898977,1.444,3.141,-2.829,-1.494
rubber_carpet,0.2,0.6108652381980153,2.400228261947632,-0.36137816458012656,-0.5506855800538748,-0.057109656311056425,0.1714030417609959,-0.02912727373223667,-0.06601529246531547,0.5036413355332294,0.05812394431854164,0.007493017814366002,0.3086078235367197,0.12257651807530803,0.008711863147240253,1.162,2.802,-3.085,-1.704
rubber_carpet,0.2,0.6108652381980153,2.599943161010742,-0.33018487808144403,-0.5571602450135952,0.013232414369604975,0.20259632825967844,-0.03560193869195705,0.00432677821534593,0.5361014740089497,0.0781369962218256,0.007757405872354084,0.34106796201244,0.14258956997859198,0.008976251205228335,1.31,2.782,-2.872,-1.53
rubber_carpet,0.2,0.6108652381980153,2.8000149726867676,-0.30558236256548416,-0.5816849088037988,-0.0574660029122808,0.22719884377563832,-0.06012660248216062,-0.06637163906653984,0.567951678194088,0.09841386075257019,0.005850425671618586,0.3729181661975783,0.16286643450933658,0.007069271004492837,1.621,3.162,-2.973,-1.481
rubber_carpet,0.2,0.6108652381980153,3.000217914581299,-0.2672649788920281,-0.58618341123736,0.09028148879869084,0.26551622744909437,-0.06462510491572182,0.0813758526444318,0.5999543514999967,0.11801557058818171,0.006206697150217909,0.40492083950348695,0.1824681443449481,0.00742554248309216,1.421,2.754,-2.836,-1.834
rubber_carpet,0.2,0.6108652381980153,3.199981451034546,-0.229901208674318,-0.5821174513565719,0.12670045294720436,0.3028799976668045,-0.06055914503493376,0.11779481679294532,0.6327352271563175,0.13889560716162594,0.008636820301503237,0.43770171515980777,0.20334818091839232,0.00985566563437749,1.322,2.725,-2.757,-1.851
rubber_carpet,0.2,0.6108652381980153,3.3999416828155518,-0.1963581376572081,-0.5929851675340531,0.17695293274426213,0.33642306868391436,-0.07142686121241493,0.1680472965900031,0.6651571300009453,0.1613319047532807,0.008421186225402735,0.47012361800443564,0.2257844785100471,0.009640031558276987,1.317,2.815,-2.589,-1.666
rubber_carpet,0.2,0.6108652381980153,3.599970579147339,-0.16637014593944882,-0.6056115530831316,0.13262706788187828,0.36641106040167365,-0.0840532467614935,0.12372143172761924,0.6970795096277588,0.18321492659461017,0.0053938345655876185,0.502045997631249,0.24766750035137655,0.006612679898461871,1.649,3.046,-2.746,-1.364
rubber_carpet,0.2,0.6108652381980153,3.7999625205993652,-0.13118815642770773,-0.6172803533463858,0.181383120605553,0.4015930499134147,-0.09572204702474763,0.17247748445129396,0.729445667431901,0.20488732828982986,0.0037502854693580896,0.5344121554353913,0.26933990204659625,0.004969130802232342,1.322,3.045,-3.214,-1.525
rubber_carpet,0.2,0.6108652381980153,4.519047021865845,-0.09946447458923334,-0.6261901817317028,0.2307706045222392,0.4333167317518891,-0.10463187541006469,0.22186496836798014,0.7520331806529531,0.21964615358525716,0.005361019965265502,0.5569996686564433,0.28409872734202357,0.006579865298139753,1.089,2.66,-3.282,-1.853
rubber_carpet,0.2,-2.530727415391778,0.19997620582580566,0.06821069766566432,-0.683940028222646,0.3181289034671961,0.0,0.0,0.0,0.8293800168433139,0.3535843331037562,0.006579843800756209,0.0,0.0,0.0,0.153,0.254,-0.322,-0.544
rubber_carpet,0.2,-2.530727415391778,0.3999786376953125,0.06821069766566432,-0.683940028222646,0.3181289034671961,0.0,0.0,0.0,0.8156278756491928,0.34966367437242374,0.0057369811743434055,-0.013752141194121048,-0.00392065873133246,-0.0008428626264128034,-0.343,-2.14,2.242,-0.073
rubber_carpet,0.2,-2.530727415391778,0.5999879837036133,0.06842754406711149,-0.6799868308136124,0.3397703598013289,0.00021684640144717382,0.003953197409033549,0.021641456334132836,0.7926046051834919,0.3449475839794803,0.0048734880996820565,-0.03677541165982201,-0.008636749124275922,-0.0017063557010741524,-0.506,-1.979,2.175,0.342
rubber_carpet,0.2,-2.530727415391778,0.7999815940856934,0.06821069766566432,-0.683940028222646,0.3181289034671961,0.0,0.0,0.0,0.7653185951811401,0.338400904544866,0.003366820311563193,-0.06406142166217377,-0.01518342855889021,-0.0032130234891930157,-0.874,-2.13,2.626,0.572
rubber_carpet,0.2,-2.530727415391778,1.000148057937622,0.06837446915794249,-0.6805235139568476,0.34084336891722644,0.00016377149227816967,0.003416514265798365,0.022714465450030363,0.7412614477428522,0.33227913541469883,0.0023711213243588726,-0.08811856910046167,-0.021305197689057365,-0.004208722476397336,-1.004,-2.497,2.284,0.583
rubber_carpet,0.2,-2.530727415391778,1.1999967098236084,0.06825619879730092,-0.6843715189080668,0.3075082720545851,4.550113163660774e-05,-0.00043149068542081004,-0.010620631412610992,0.7075527149704567,0.3218583214602426,-9.375735651663697e-07,-0.12182730187285717,-0.031726011643513574,-0.006580781374321375,-0.812,-2.407,3.018,1.118
rubber_carpet,0.2,-2.530727415391778,1.3999896049499512,0.05359084056731245,-0.6815757040164622,0.337760176296499,-0.014619857098351868,0.002364324206183821,0.019631272829302937,0.677035091618643,0.311092863505068,-0.0025633233199257054,-0.1523449252246709,-0.042491469598688214,-0.009143167120681915,-1.129,-2.399,2.939,0.964
rubber_carpet,0.2,-2.530727415391778,1.5999886989593506,0.029910940363974906,-0.6776224058010822,0.31915036025805305,-0.03829975730168941,0.006317622421563751,0.0010214567908569672,0.645805905153625,0.2995080814275579,-0.002077661525539353,-0.18357411168968885,-0.054076251676198284,-0.008657505326295563,-1.198,-2.469,3.083,1.285
rubber_carpet,0.2,-2.530727415391778,1.79998779296875,0.00364543425008236,-0.6763804344718759,0.29235339384766545,-0.06456526341558196,0.007559593750770088,-0.025775509619530623,0.6139312778817715,0.28637229661893343,-0.005778233727427026,-0.21544873896154237,-0.06721203648482277,-0.012358077528183235,-1.047,-2.14,3.306,1.448
rubber_carpet,0.2,-2.530727415391778,1.999990701675415,-0.028741299317635187,-0.6821731512010263,0.2969492301205755,-0.09695199698329951,0.001766877021619706,-0.021179673346620576,0.5812996064169461,0.2712947419287105,-0.0053816462861443004,-0.24808041042636775,-0.0822895911750457,-0.01196149008690051,-1.465,-2.42,3.176,1.192
rubber_carpet,0.2,-2.530727415391778,2.199982166290283,-0.054598818017894,-0.6755430047267508,0.2944662416784045,-0.12280951568355832,0.008397023495895217,-0.02366266178879156,0.5481864915617953,0.2557822631732174,-0.006352018187570817,-0.28119352528151853,-0.0978020699305388,-0.012931861988327025,-1.3,-2.564,3.172,1.431
rubber_carpet,0.2,-2.530727415391778,2.399991035461426,-0.0848807954963506,-0.6696771657211952,0.2169698753889791,-0.15309149316201492,0.014262862501450813,-0.10115902807821697,0.5163701255062637,0.23995643167320546,-0.00908121272824447,-0.31300989133705015,-0.11362790143055074,-0.01566105652900068,-1.19,-2.508,3.14,1.358
rubber_carpet,0.2,-2.530727415391778,2.599989652633667,-0.1197679932865817,-0.6691002886820367,0.17968224864414692,-0.187978690952246,0.014839739540609242,-0.13844665482304916,0.48367896121662346,0.221025951791303,-0.009855613758486962,-0.3457010556266904,-0.1325583813124532,-0.01643545755924317,-1.402,-2.478,3.016,1.312
rubber_carpet,0.2,-2.530727415391778,2.7999956607818604,-0.14958225306680661,-0.6548787202802865,0.21347521479462933,-0.21779295073247093,0.029061307942359504,-0.10465368867256675,0.4503567947301533,0.20312456705123588,-0.008794326677751723,-0.3790232221131606,-0.15045976605252032,-0.01537417047850793,-1.496,-2.641,3.293,1.336
rubber_carpet,0.2,-2.530727415391778,3.0000059604644775,-0.18534729054041582,-0.6559805494949857,0.1727642649132455,-0.2535579882060801,0.027959478727660247,-0.14536463855395057,0.41719655838446057,0.18544341537889544,-0.01067125977481276,-0.4121834584588533,-0.16814091772486076,-0.017251103575568968,-1.312,-2.389,3.194,1.488
rubber_carpet,0.2,-2.530727415391778,3.200030565261841,-0.21672328617623987,-0.6455039777060368,0.205165891061013,-0.28493398384190416,0.038436050516609144,-0.11296301240618309,0.38924354679690015,0.16792868158925447,-0.011646275534673461,-0.4401364700464137,-0.18565565151450172,-0.01822611933542967,-1.115,-2.584,3.116,1.377
rubber_carpet,0.2,-2.530727415391778,3.39998459815979,-0.2455221399161609,-0.6373268766440118,0.16937595236125946,-0.31373283758182524,0.046613151578634215,-0.14875295110593661,0.35606799498493497,0.1455913425043179,-0.01172221380929282,-0.4733120218583789,-0.2079929905994383,-0.01830205761004903,-1.294,-2.759,3.202,1.18
rubber_carpet,0.2,-2.530727415391778,3.5999956130981445,-0.2844053678291183,-0.630276500986207,0.20795290700448532,-0.35261606549478264,0.05366352723643897,-0.11017599646271076,0.32370245393407276,0.12465641110060577,-0.010141559400561726,-0.5056775629092412,-0.22892792200315043,-0.016721403201317934,-1.365,-3.089,3.297,1.447
rubber_carpet,0.2,-2.530727415391778,3.7999815940856934,-0.31448440643819686,-0.619553115694942,0.17326665354593826,-0.3826951041038612,0.06438691252770401,-0.14486224992125782,0.2906708326490595,0.10618817214532542,-0.01014062187520864,-0.5387091841942544,-0.24739616095843078,-0.01672046567596485,-1.264,-2.852,3.415,1.777
rubber_carpet,0.2,-2.530727415391778,3.9999940395355225,-0.34881206759752065,-0.6133735066162994,0.11077577515329727,-0.41702276526318494,0.07056652160634658,-0.2073531283138988,0.2572782602037771,0.08614759094549623,-0.013607522750414741,-0.5721017566395368,-0.26743674215825997,-0.02018736655117095,-1.205,-2.438,3.137,1.588
rubber_carpet,0.2,-2.530727415391778,4.770874261856079,-1.1715507764909219,-0.7513564891502205,-1.5559912457191658,-1.239761474156586,-0.06741646092757447,-1.874120149186362,0.21171200369643955,0.054983859863730535,-0.013205339841213125,-0.6176680131468744,-0.29860047324002564,-0.019785183641969333,-1.399,-2.581,2.925,1.358
rubber_carpet,0.2,0.6981317007977318,0.19971799850463867,-0.5996780428453676,-0.53342015712848,-0.011098889529006145,0.005570200247314139,0.005633466516409391,0.025800800428868863,0.1616727192253465,-0.0636910161443496,-0.009549979165334751,0.0,0.0,0.0,-0.297,-0.161,0.418,0.378
rubber_carpet,0.2,0.6981317007977318,0.39971303939819336,-0.6052482430926818,-0.5390536236448894,-0.03689968995787501,0.0,0.0,0.0,0.17344917011720953,-0.05932496083190271,-0.008197113879407074,0.011776450891863022,0.004366055312446895,0.0013528652859276773,0.302,2.389,-2.168,-0.343
rubber_carpet,0.2,0.6981317007977318,0.599707841873169,-0.5996780428453676,-0.53342015712848,-0.011098889529006145,0.005570200247314139,0.005633466516409391,0.025800800428868863,0.19323121908410035,-0.0562482539647859,-0.007218316192431784,0.031558499858753836,0.007442762179563703,0.0023316629729029674,0.716,2.544,-2.587,-0.822
rubber_carpet,0.2,0.6981317007977318,0.7997653484344482,-0.6052482430926818,-0.5390536236448894,-0.03689968995787501,0.0,0.0,0.0,0.21851270343353738,-0.05027532389559761,-0.006814231935132168,0.056839984208190864,0.013415692248751998,0.002735747230202583,1.007,2.536,-1.999,-0.828
rubber_carpet,0.2,0.6981317007977318,0.9997086524963379,-0.5996780428453676,-0.53342015712848,-0.011098889529006145,0.005570200247314139,0.005633466516409391,0.025800800428868863,0.24515927468774126,-0.04153637057905074,-0.003832791350016608,0.08348655546239475,0.022154645565298864,0.005717187815318143,0.651,2.469,-2.835,-1.223
rubber_carpet,0.2,0.6981317007977318,1.1996889114379883,-0.5576836791936093,-0.5012788786777533,-0.08655487141551624,0.04756456389907249,0.037774744967136065,-0.04965518145764123,0.2721751474192374,-0.03190196758773918,-0.0017073206326269125,0.11050242819389086,0.031789048556610425,0.007842658532707839,1.233,2.784,-2.753,-1.355
rubber_carpet,0.2,0.6981317007977318,1.3997035026550293,-0.5752985207547772,-0.5362454779263082,-0.017775662496406767,0.029949722337904605,0.002808145718581234,0.01912402746146824,0.30172157138299854,-0.01925758615297889,-0.001984841934112359,0.14004885215765203,0.04443342999137072,0.007565137231222392,1.314,2.921,-2.81,-1.033
