motion_type,surface,velocity,target_angle,time,aruco_x,aruco_y,aruco_theta,odom_x,odom_y,odom_theta,wheel_joint_fl,wheel_joint_fr,wheel_joint_bl,wheel_joint_br
circle_spin,grass,0.2,-3.141592653589793,2.3999271392822266,0.0,0.0,0.0,-0.1702872758970615,0.253322725919159,-0.9618112770203088,-1.11,-1.004,-1.567,-1.948
circle_spin,grass,0.2,-3.141592653589793,2.600346803665161,4.797484501990258,2.69547120631869,-0.5465330740022407,-0.13864548216035158,0.2779936243656697,-1.0064387654982057,-1.233,-1.032,-2.237,-2.376
circle_spin,grass,0.2,-3.141592653589793,2.799928903579712,4.797484501990258,2.69547120631869,-0.5465330740022407,-0.10308969437829002,0.29416706938943765,-1.0339922088211273,-1.217,-1.226,-1.836,-2.322
circle_spin,grass,0.2,-3.141592653589793,2.9999446868896484,4.797484501990258,2.69547120631869,-0.5465330740022407,-0.06433453489438248,0.3021629917920015,-1.0448276321019478,-0.62,-1.746,-2.08,-2.026
circle_spin,grass,0.2,-3.141592653589793,3.199941873550415,4.797484501990258,2.69547120631869,-0.5465330740022407,-0.025263813289248815,0.299277963867643,-1.0380816569991391,-0.794,-0.857,-1.602,-1.681
circle_spin,grass,0.2,-3.141592653589793,3.400036334991455,4.797484501990258,2.69547120631869,-0.5465330740022407,0.012505531268418274,0.28530430111852983,-1.0138609335939612,-1.238,-0.815,-1.474,-0.321
circle_spin,grass,0.2,-3.141592653589793,3.5999722480773926,4.797484501990258,2.69547120631869,-0.5465330740022407,0.04604991375880424,0.26205580494387787,-0.9726852559864996,-1.065,-0.955,-1.997,-1.88
circle_spin,grass,0.2,-3.141592653589793,3.7999298572540283,4.797484501990258,2.69547120631869,-0.5465330740022407,0.07073294884660314,0.23059572406792522,-0.91633967034734,-0.857,-1.456,-1.639,-1.679
circle_spin,grass,0.2,-3.141592653589793,3.999955654144287,4.797484501990258,2.69547120631869,-0.5465330740022407,0.08648651884732766,0.19381731049568268,-0.8435794231125447,-1.17,-2.247,-1.567,-1.91
circle_spin,grass,0.2,-3.141592653589793,4.1999194622039795,4.797484501990258,2.69547120631869,-0.5465330740022407,0.09318135080320245,0.15512495825715727,-0.7578309624500471,-1.033,-2.011,-1.951,-2.519
circle_spin,grass,0.2,-3.141592653589793,4.399945974349976,4.797484501990258,2.69547120631869,-0.5465330740022407,0.0873420111313904,0.11692042892531479,-0.6584437989555172,-1.082,-1.599,-1.803,-2.836
circle_spin,grass,0.2,-3.141592653589793,4.599954128265381,4.797484501990258,2.69547120631869,-0.5465330740022407,0.07285710496579278,0.08088645837372438,-0.5492219812630627,-0.721,-1.623,-2.098,-2.867
spin,grass,0.2,0,0.2000417709350586,0.0,0.0,0.0,1.9215407944805918e-06,-1.2326985456834194e-06,6.188778674032225e-06,-0.783,-1.137,-1.694,-1.998
spin,grass,0.2,0,0.3999063968658447,0.0,0.0,0.0,0.0004443531597760897,-0.00025911748054774364,0.0077781111243390155,-1.159,-1.589,-2.162,-2.469
spin,grass,0.2,0,0.6002414226531982,0.0,0.0,0.0,0.0006696324782354268,-0.00026604158191162464,0.020445973502718096,-1.173,-1.446,-1.815,-2.311
spin,grass,0.2,0,0.8000197410583496,0.0,0.0,0.0,-0.0013380205986981697,0.001141413300167815,0.03865951380340582,-1.229,-1.256,-1.927,-1.82
spin,grass,0.2,0,0.9998495578765869,0.0,0.0,0.0,-0.005155560775699286,0.0023014634175448356,0.05602271169465606,-1.59,-1.567,-1.804,-1.526
spin,grass,0.2,0,1.1998693943023682,0.0,0.0,0.0,-0.0077250332388733856,0.005088713773154563,0.07820559135436356,-1.247,-1.276,-1.645,-2.035
spin,grass,0.2,0,1.4000205993652344,0.0,0.0,0.0,-0.007975474977229974,0.002477990917114037,0.09868073620436688,-0.997,-1.071,-1.988,-1.816
spin,grass,0.2,0,1.5998470783233643,0.0,0.0,0.0,-0.010461309899437166,0.005664048412711398,0.11772819638440632,-1.659,-1.829,-1.542,-1.738
spin,grass,0.2,0,1.800438404083252,0.0,0.0,0.0,-0.011150117249221297,0.008868317082403765,0.13219970800353184,-1.603,-1.54,-1.593,-1.692
spin,grass,0.2,0,1.9999005794525146,0.0,0.0,0.0,-0.012006252336296847,0.010138336804872972,0.15489795020968647,-1.032,-1.226,-1.433,-1.525
spin,grass,0.2,0,2.199978828430176,0.0,0.0,0.0,-0.010867685401139165,0.009417229667494587,0.17446517811902512,-1.084,-1.502,-1.961,-2.232
