surface,motion_type,angle_deg,I_mean_wheel_joint_fl,I_mean_wheel_joint_fr,I_mean_wheel_joint_bl,I_mean_wheel_joint_br,number,target_angle,I_std_wheel_joint_fl,I_std_wheel_joint_fr,I_std_wheel_joint_bl,I_std_wheel_joint_br,I_total,I_std,cls_raw,linoleum_raw,grass_raw,rubber_carpet_raw,cell_carpet_raw,cls_memory,linoleum_memory,grass_memory,rubber_carpet_memory,cell_carpet_memory
grass,hourglass,-30.0,-1.176884806735553,0.3840796019900498,-0.3807883658629927,1.2798316111748949,14,-0.5235987755982988,1.1240160530734689,1.009905663096831,0.983332449063008,1.5298857470370988,3.2215843857634905,1.0508285764438623,cell_carpet,0.18745364390131022,0.2650022356406696,0.13373434605102305,0.41380977440699707,cell_carpet,0.14034003451735608,0.29055441899810336,0.19505436768160322,0.37405117880293737
grass,straight,0.0,-1.452353616532721,0.0431113662456946,0.0376578645235361,1.918484500574053,0,0.0,0.5369278811828937,0.5648907471210498,0.6293243521627397,0.644575277235431,3.4516073478760045,1.3806297569302255,grass,0.03600913017244186,0.3526979464054871,0.26366786351479654,0.3476250599072746,grass,0.03600913017244186,0.3526979464054871,0.26366786351479654,0.3476250599072746
grass,straight,0.0,-0.6851169254939876,0.7308598706870507,-0.7750921505831169,1.032207384131972,1,0.0,0.2646382338557992,0.293427616932959,0.2867310368824176,0.3254168917574413,3.2232763308961268,0.9392959258266158,cell_carpet,0.06438747763472503,0.33394349198280016,0.23823567872701698,0.3634333516554578,cell_carpet,0.050198303903583444,0.34332071919414364,0.2509517711209068,0.3555292057813662
grass,straight,0.0,-0.6484379720829053,0.5545350172215844,-0.8790259230164965,0.8434950752311318,2,0.0,0.3634057247850033,0.3456149679137193,0.3870898860126542,0.4246818504147066,2.925493987552118,0.857897260150502,cell_carpet,0.12308514364923388,0.30307912666413483,0.20566292665423844,0.3681728030323928,cell_carpet,0.08664172377640866,0.32319992292913924,0.2283073488875726,0.3618510044068795
grass,straight,0.0,-0.7417336394948335,0.6517221584385764,-0.649483352468427,0.8006314580941446,3,0.0,0.4312107042371713,0.4078873040728531,0.4668536718775505,0.5150759662960245,2.8435706084959813,0.8239772446020045,cell_carpet,0.14359783163563944,0.29348640950837446,0.1968594087328819,0.3660563501231043,cell_carpet,0.11511977770602405,0.30834316621875685,0.21258337881022726,0.3639536772649919
grass,straight,0.0,-0.6780137772675087,0.6361653272101033,-0.7276119402985075,0.691963260619977,4,0.0,0.4156862539507394,0.3530708792734873,0.4304843963226957,0.4994586737235252,2.7337543053960967,0.7897552034528071,cell_carpet,0.17363384675997176,0.2801023755515036,0.18525999026799136,0.3610037874205333,cell_carpet,0.14437681223299792,0.2942227708851302,0.1989216845391093,0.3624787323427626
grass,straight,0.0,-0.6629735935706085,0.6310562571756602,-0.7296785304247991,0.584902411021814,5,0.0,0.3603995920761301,0.3723085960970015,0.5163107079117784,0.5043241230115911,2.6086107921928816,0.7537688481544039,cell_carpet,0.21067790731813837,0.2644073929217212,0.17245650390902043,0.3524581958511199,cell_carpet,0.17752735977556816,0.2793150819034257,0.18568909422406488,0.3574684640969413
grass,square,0.0,-0.929219288174512,0.4393800229621125,-1.2370264064293914,0.2529850746268656,6,0.0,0.2952487816840143,0.5969034859760333,0.3486793641606855,0.822911193004207,2.858610792192882,0.83818416129095,cell_carpet,0.1397025949805795,0.2952760977520995,0.19846759334763162,0.3665537139196894,cell_carpet,0.15861497737807384,0.2872955898277626,0.19207834378584826,0.36201108900831536
grass,square,0.0,-1.521699196326062,-0.059873708381171,0.1637198622273249,1.9025832376578649,7,0.0,1.1034858687427322,0.6860644970165498,0.7262767345874779,0.9755549094347478,3.647876004592423,1.4032153118261168,grass,0.020936799780332707,0.3654973545930242,0.2861133741017828,0.32745247152486023,cell_carpet,0.08977588857920328,0.3263964722103934,0.23909585894381555,0.34473178026658785
grass,square,0.0,-1.3357302556045685,0.1070155296392531,0.2238805970149253,1.94803311378331,8,0.0,0.6048641960042062,0.5459387560975988,0.635504206522222,0.6102718518279472,3.614659496042057,1.3438969568869494,grass,0.02299114488104478,0.36353355384613417,0.28225992962796703,0.3312153716448541,grass,0.05638351673012403,0.34496501302826377,0.2606778942858913,0.337973575955721
grass,square,0.0,-0.2166898302012206,1.312224303583298,-1.3516224545289746,0.5439603601426067,9,0.0,0.5752173214825859,0.5870031109876274,0.4910466003111756,0.5455936477121888,3.4244969484561,1.1359204214752527,grass,0.038707479662466925,0.3506956284282017,0.26061898731081135,0.3499779045985201,grass,0.04754549819629548,0.3478303207282327,0.2606484407983513,0.3439757402771205
grass,square,0.0,-0.159405402139102,1.5242008580578883,-1.783914435917578,-0.113179044051,10,0.0,0.5985078362554933,0.4916468553688984,0.6947066433963927,0.7036901335741912,3.5806997401655685,1.350669371339156,grass,0.02528491197226303,0.3614426612122828,0.27834586579583587,0.3349265610196184,grass,0.036415205084279256,0.35463649097025773,0.26949715329709356,0.33945115064836945
grass,hourglass,30.0,-0.2808553386911596,1.3715556831228473,-1.355625717566016,0.352109644087256,11,0.5235987755982988,0.9955272253360966,1.2557284849895414,1.2903559416875254,1.0536143678488834,3.3601463834672787,1.143072865348507,cell_carpet,0.2112340581879032,0.24791913172671715,0.11015251599353593,0.43069429409184373,cell_carpet,0.2112340581879032,0.24791913172671715,0.11015251599353593,0.43069429409184373
grass,hourglass,30.0,-0.3029468044393417,1.4592422502870266,-1.3154228855721393,0.4515116724071948,12,0.5235987755982988,0.8625044098381561,1.1373206749084728,1.2321290602037502,1.0825907669151162,3.5291236127057024,1.1738814157414228,cell_carpet,0.1530274289054689,0.273159784615748,0.12328644002741716,0.45052634645136597,cell_carpet,0.18213074354668604,0.2605394581712326,0.11671947801047655,0.44061032027160485
