surface,motion_type,angle_deg,target_angle,I_total,I_total_avg,cls_raw,linoleum_raw,grass_raw,rubber_carpet_raw,cell_carpet_raw,cls_memory,linoleum_memory,grass_memory,rubber_carpet_memory,cell_carpet_memory
cell_carpet,square,-180,-3.141592653589793,7.847301951779564,3.783263171322873,grass,0.002305602695452024,0.37255887681587957,0.26608928487314726,0.3590462356155212,cell_carpet,0.00369536553323726,0.3634838100208089,0.25731574230066767,0.3755050821452862
cell_carpet,square,-180,-3.141592653589793,4.014925373134329,3.8154101288429647,grass,0.0021715914362318988,0.3770464646326927,0.27125111742077695,0.34953082651029843,grass,0.0029334784847345795,0.3702651373267508,0.2642834298607223,0.3625179543277923
cell_carpet,square,-180,-3.141592653589793,3.3892078071182548,3.801250159459115,grass,0.0022268913643914015,0.3750709979240813,0.26896479699253484,0.3537373137189925,grass,0.0025801849245629905,0.37266806762541604,0.26662411342662856,0.3581276340233924
cell_carpet,square,-180,-3.141592653589793,3.755453501722159,3.831993876769997,grass,0.002113669491931059,0.37935652801856556,0.2739537221822526,0.34457608030725073,grass,0.002346927208247025,0.3760122978219908,0.2702889178044406,0.3513518571653216
cell_carpet,square,-180,-3.141592653589793,3.105625717566016,3.848067355530042,grass,0.002064008323059484,0.3815907135324644,0.2765984096438503,0.3397468685006257,grass,0.002205467765653255,0.37880150567722765,0.27344366372414547,0.3455493628329737
cell_carpet,square,-180,-3.141592653589793,2.7439724454649825,3.8154101288429647,grass,0.0021715914362318988,0.3770464646326927,0.27125111742077695,0.34953082651029843,grass,0.0021885296009425768,0.3779239851549602,0.2723473905724612,0.34754009467163605
cell_carpet,square,-180,-3.141592653589793,2.9081515499425947,3.763107539226942,grass,0.0024061503535147038,0.36974198738358777,0.2629058782941,0.3649459839687975,grass,0.0022973399772286403,0.37383298626927397,0.2676266344332806,0.3562430393202168
cell_carpet,square,-180,-3.141592653589793,2.52353616532721,3.6909044520984815,cell_carpet,0.00289660278935622,0.35966468786118894,0.25184761446544973,0.38559109488400506,cell_carpet,0.00259697138329243,0.3667488370652314,0.25973712444936514,0.3709170671021109
cell_carpet,square,-180,-3.141592653589793,2.2376578645235363,3.613981375175405,cell_carpet,0.0037191899946560913,0.34902113461666917,0.24067711025180608,0.40658256513686847,cell_carpet,0.003158080688974261,0.35788498584095035,0.25020711735058565,0.3887498161194897
cell_carpet,square,-180,-3.141592653589793,2.506314580941446,3.02053833397117,cell_carpet,0.04700923060445837,0.2729765400789828,0.17323086230714363,0.5067833670094153,cell_carpet,0.025083655646716316,0.3154307629599666,0.21171898982886464,0.44776659156445253
cell_carpet,square,-180,-3.141592653589793,7.45809414466131,3.4031126419186126,cell_carpet,0.008866277289248922,0.3208477445488418,0.21328590770383693,0.4570000704580723,cell_carpet,0.01697496646798262,0.3181392537544042,0.21250244876635077,0.4523833310112624
cell_carpet,square,-180,-3.141592653589793,3.849598163030999,3.454267125908917,cell_carpet,0.0070734293220453045,0.3275224145014664,0.2195091162184599,0.4458950399580285,cell_carpet,0.012024197895013963,0.32283083412793534,0.21600578249240532,0.44913918548464543
cell_carpet,square,-180,-3.141592653589793,3.0792192881745124,3.3791299910702897,cell_carpet,0.009871308260315539,0.31775423542693904,0.2104554331469,0.4619190231658455,cell_carpet,0.01094775307766475,0.3202925347774372,0.21323060781965264,0.45552910432524546
cell_carpet,square,-180,-3.141592653589793,3.08955223880597,3.37734404898584,cell_carpet,0.00995079995160705,0.3175247529441983,0.2102468113374701,0.4622776357667245,cell_carpet,0.0104492765146359,0.31890864386081774,0.2117387095785614,0.45890337004598497
cell_carpet,square,-180,-3.141592653589793,2.397244546498278,3.3388187268784284,cell_carpet,0.011836196006538072,0.31260311979840133,0.20581722939411687,0.46974345480094365,cell_carpet,0.011142736260586986,0.31575588182960956,0.20877796948633914,0.4643234124234643
cell_carpet,square,-180,-3.141592653589793,3.197474167623421,3.3709656843985205,cell_carpet,0.010240184764772339,0.3167061555948358,0.20950414077734303,0.4635495188630489,cell_carpet,0.010691460512679662,0.3162310187122227,0.20914105513184109,0.46393646564325663
cell_carpet,square,-180,-3.141592653589793,2.7921928817451205,3.400816430667177,cell_carpet,0.008957627263282525,0.3205505879527072,0.21301254601421676,0.4574792387697936,cell_carpet,0.009824543887981093,0.31839080333246494,0.2110768005730289,0.4607078522065251
cell_carpet,square,-180,-3.141592653589793,2.3742824339839266,3.415996938384998,cell_carpet,0.008371933354906774,0.32251899285823366,0.21482917469379084,0.4542798990930687,cell_carpet,0.009098238621443933,0.3204548980953493,0.21295298763340986,0.45749387564979693
cell_carpet,square,-180,-3.141592653589793,2.6280137772675087,3.429519071310116,cell_carpet,0.00788513825370572,0.32428010792395195,0.21646619631403716,0.45136855750830523,cell_carpet,0.008491688437574826,0.32236750300965067,0.21470959197372352,0.45443121657905106
