surface,angle_deg,target_angle,I_total_mean,I_total_std,cls_raw,linoleum_raw,grass_raw,rubber_carpet_raw,cell_carpet_raw,cls_memory,linoleum_memory,grass_memory,rubber_carpet_memory,cell_carpet_memory
linoleum,125,2.181661564992912,3.906084959816303,0.5966027898309834,linoleum,0.7218899766148393,0.10970400788955591,0.017776975711437628,0.15062903978416722,linoleum,0.7218899766148393,0.10970400788955591,0.017776975711437628,0.15062903978416722
linoleum,130,2.2689280275926285,3.266032474987699,0.5092808319377646,linoleum,0.9763159873509832,0.003992095167685159,0.010603429775787534,0.009088487705544334,linoleum,0.9763159873509832,0.003992095167685159,0.010603429775787534,0.009088487705544334
linoleum,135,2.356194490192345,2.799021088887546,0.4321282886543724,linoleum,0.9754276881555733,0.004463112801039437,0.013523803491452614,0.006585395551934462,linoleum,0.9754276881555733,0.004463112801039437,0.013523803491452614,0.006585395551934462
linoleum,140,2.443460952792061,2.6700344431687717,0.3949721187262214,linoleum,0.9302307715689081,0.015519151599130827,0.012119734045714745,0.042130342786246285,linoleum,0.9302307715689081,0.015519151599130827,0.012119734045714745,0.042130342786246285
linoleum,145,2.530727415391778,2.5814852861200075,0.4126465766196297,linoleum,0.8571068598780038,0.03220591805994846,0.023029268511719655,0.087657953550328,linoleum,0.8571068598780038,0.03220591805994846,0.023029268511719655,0.087657953550328
linoleum,150,2.6179938779914944,2.418347821332896,0.3948442704912909,linoleum,0.8810806548310721,0.0025043956801071984,0.016725810383441012,0.09968913910537976,linoleum,0.8810806548310721,0.0025043956801071984,0.016725810383441012,0.09968913910537976
linoleum,155,2.705260340591211,2.419386583565688,0.3792252394473608,linoleum,0.6912608919613442,0.014211504046269415,0.04543903890459426,0.2490885650877921,linoleum,0.6912608919613442,0.014211504046269415,0.04543903890459426,0.2490885650877921
linoleum,160,2.792526803190927,2.2700465284911475,0.2963243540806019,linoleum,0.6863362259182877,0.009996246637872493,0.009195340295205773,0.29447218714863416,linoleum,0.6863362259182877,0.009996246637872493,0.009195340295205773,0.29447218714863416
linoleum,165,2.8797932657906435,2.00654420206659,0.2797546685065646,linoleum,0.7227796280110276,0.010048717141952095,0.011324399591927735,0.25584725525509255,linoleum,0.7227796280110276,0.010048717141952095,0.011324399591927735,0.25584725525509255
linoleum,170,2.9670597283903604,1.6832437005257117,0.3250463670845827,linoleum,0.9194938798205083,0.010919785062313217,0.009976911428443282,0.05960942368873517,linoleum,0.9194938798205083,0.010919785062313217,0.009976911428443282,0.05960942368873517
