surface,motion_type,angle_deg,I_mean_wheel_joint_fl,I_mean_wheel_joint_fr,I_mean_wheel_joint_bl,I_mean_wheel_joint_br,number,target_angle,I_std_wheel_joint_fl,I_std_wheel_joint_fr,I_std_wheel_joint_bl,I_std_wheel_joint_br,I_total,I_std
rubber_carpet,hourglass,-150.0,0.4691763852800775,-0.6785787660885855,0.8796422744576712,-0.8573085987068705,9,-2.6179938779914944,1.4379545309486406,1.9195755412349016,2.0659454668609447,1.6319261196419315,2.884706024533205,0.8525638806208009
rubber_carpet,hourglass,-90.0,-1.9246268656716419,-2.1975774971297364,2.731194029850746,1.9717336394948335,9,-1.5707963267948966,2.1362732159965043,1.4843480892233025,1.8155538788586605,2.4763148702180016,8.825132032146957,2.568811652111603
rubber_carpet,hourglass,-30.0,-2.787910447761194,-1.2838308457711443,1.5297043628013778,3.636108878683506,9,-0.5235987755982988,0.24196864153918082,0.25664278906755866,0.17883128960082595,0.36721754059774425,9.237554535017223,2.868373590479449
rubber_carpet,hourglass,30.0,-0.5371563236449332,0.917856063810502,-0.6663363345217235,0.6408725602755454,9,0.5235987755982988,1.445522157029459,1.831509446364313,2.0922466908097457,1.6564332933432109,2.762221282252704,0.8070874118815047
rubber_carpet,hourglass,90.0,1.9519058553386912,2.4285878300803674,-2.5687141216991964,-1.9760390355912745,9,1.5707963267948966,1.971498172380683,1.6403281763774262,1.7545722808917237,2.624061785747833,8.92524684270953,2.595139850579183
rubber_carpet,hourglass,150.0,1.793198840960035,0.2337543053960963,0.017057569296375294,-1.9783828112186321,9,2.6179938779914944,1.4264480032136329,1.336319642715149,1.547915570628507,1.544300121574864,4.022393526871139,1.547408146056621
rubber_carpet,hourglass,-150.0,1.0458422174840085,-0.055994751517139764,0.16826308020337866,-1.495670001640151,10,-2.6179938779914944,1.3456059942703624,1.7974667594976559,1.907879798823942,1.482307870270167,2.7657700508446776,1.054162539260562
rubber_carpet,hourglass,-90.0,-1.6212782242632988,-2.024676616915423,2.4590279372368924,1.6399540757749715,10,-1.5707963267948966,2.353406306659001,1.6291886194836338,1.9336892391399159,2.5850561521563042,7.744936854190586,2.266628762848188
rubber_carpet,hourglass,-30.0,-1.3921764802361816,0.05286206330982428,-0.05945546990323107,1.8509758897818598,10,-0.5235987755982988,1.1595231994021322,1.2577482120587127,1.4362840571662197,1.5385226359762005,3.3554699032310964,1.3315997747119588
rubber_carpet,hourglass,30.0,-1.0107156525066971,0.4733409873708379,0.02440107156525077,1.1914887102946805,10,0.5235987755982988,1.3745177259387242,1.7869529106679796,2.026642607516869,1.5971492905664144,2.699946421737466,0.9220887319368424
