surface,motion_type,angle_deg,I_mean_wheel_joint_fl,I_mean_wheel_joint_fr,I_mean_wheel_joint_bl,I_mean_wheel_joint_br,number,target_angle,I_std_wheel_joint_fl,I_std_wheel_joint_fr,I_std_wheel_joint_bl,I_std_wheel_joint_br,I_total,I_std
cell_carpet,hourglass,30.0,-0.34907003444316875,0.42652123995407576,-0.19777267508610796,0.45060849598163044,11,0.5235987755982988,0.8361341673157265,1.2209853068343457,1.4244081705482776,1.0488262670413568,1.423972445464983,0.41579639439937394
cell_carpet,hourglass,90.0,0.8216762342135476,1.0657405281285879,-1.2279908151549943,-0.9203673938002298,11,1.5707963267948966,1.3337667186889044,0.9652494652681353,1.1075041482025778,1.5934517598752433,4.03577497129736,1.1760059069016446
cell_carpet,hourglass,150.0,0.7392014287536676,-0.1536930730960582,0.36685801760428627,-0.8584513330781988,11,2.6179938779914944,0.9519957457236524,0.7776591564675835,0.9838061101461938,0.9401289966849281,2.118203852532211,0.6926660572599855
cell_carpet,hourglass,-150.0,0.22631458094144657,-0.7439035591274397,0.936923076923077,-0.20245694603903547,12,-2.6179938779914944,0.894914858312186,0.8249194877979008,0.9634201437304865,0.9546950785044566,2.1095981630309986,0.7098510494131921
cell_carpet,hourglass,-90.0,-1.0113203214695752,-0.6341446613088405,0.8915499425947189,1.1270264064293918,12,-1.5707963267948966,1.000838602063726,1.3592958704848854,1.5529167499770826,1.131915606038222,3.6640413318025264,1.0731814140066893
cell_carpet,hourglass,-30.0,-0.3697818599311137,0.5019058553386913,-0.5149712973593571,0.11242250287026424,12,-0.5235987755982988,1.2346849306749705,0.9125276780566357,1.0317408960869512,1.43896220696497,1.4990815154994264,0.464829708898288
cell_carpet,hourglass,30.0,0.7685163923969892,1.6936854190585535,-1.8672534762087,-0.8257941063911212,12,0.5235987755982988,0.14323879365472766,0.13140067632399505,0.14444658331850868,0.05819196893441592,5.155249394055364,1.5931558567995807
cell_carpet,hourglass,90.0,1.107853042479908,0.8495063145809415,-0.7844776119402986,-1.4032376578645231,12,1.5707963267948966,0.910608501417965,1.3296957713384383,1.5692392483074522,1.1871340487742044,4.1450746268656715,1.2274926243764184
cell_carpet,hourglass,150.0,0.432881745120551,-0.33942594718714125,0.5015154994259472,-0.36215843857634883,12,2.6179938779914944,1.1973859670649185,0.8229038495016512,0.9913129412020882,1.3575422554055798,1.635981630309988,0.4731887054426027
cell_carpet,hourglass,-150.0,0.17386911595866816,-0.718438576349024,0.8811251435132033,-0.181905855338691,13,-2.6179938779914944,0.8654183095449705,0.7582223747824289,0.9678035611463376,0.9536849632218383,1.9553386911595863,0.6707897270878825
