surface,motion_type,angle_deg,target_angle,I_total,I_total_avg
linoleum,straight,0,0.0,0.5350172215843858,0.8627375940808776
linoleum,straight,0,0.0,0.7841561423650976,0.8353106263554024
linoleum,straight,0,0.0,0.8805970149253731,0.8439852021941574
linoleum,straight,-180,-3.141592653589793,0.6360505166475316,0.8515116724071948
linoleum,straight,-180,-3.141592653589793,5.2629161882893225,1.3450695241740018
linoleum,straight,-180,-3.141592653589793,1.532721010332951,1.4119147850491136
linoleum,straight,-180,-3.141592653589793,1.2181400688863375,1.4582217119530554
linoleum,straight,-180,-3.141592653589793,0.5774971297359357,1.4235234085980355
linoleum,straight,-180,-3.141592653589793,0.8897818599311137,1.427860696517413
linoleum,straight,-180,-3.141592653589793,0.9862227324913894,1.432963388187269
linoleum,straight,-180,-3.141592653589793,0.7990815154994259,1.41663477484373
linoleum,straight,-180,-3.141592653589793,0.9115958668197475,1.4237785431815282
linoleum,straight,-180,-3.141592653589793,0.8691159586681975,1.4496747034060469
linoleum,straight,-180,-3.141592653589793,0.8874856486796786,0.9635157545605308
linoleum,straight,-180,-3.141592653589793,0.9873708381171069,0.9029212909809926
linoleum,straight,-180,-3.141592653589793,0.8656716417910446,0.8637581324148489
linoleum,straight,-180,-3.141592653589793,1.1435132032146957,0.9266488072458221
linoleum,straight,-180,-3.141592653589793,0.7784156142365098,0.9142747799464218
linoleum,straight,-180,-3.141592653589793,0.6819747416762343,0.8804694476336268
linoleum,straight,-180,-3.141592653589793,0.8071182548794489,0.8813624186758515
linoleum,straight,-180,-3.141592653589793,1.0091848450057406,0.8922056384742952
linoleum,straight,-180,-3.141592653589793,0.9334098737083812,0.8993494068120934
linoleum,straight,-180,-3.141592653589793,1.024110218140069,0.9145299145299146
linoleum,straight,0,0.0,0.2204362801377727,0.7698686056895012
linoleum,straight,0,0.0,2.2043628013777266,0.9114682995280011
linoleum,straight,0,0.0,0.9885189437428243,0.9188672024492921
linoleum,straight,0,0.0,0.547646383467279,0.8599311136624569
linoleum,straight,0,0.0,0.7164179104477612,0.8532976144916443
linoleum,straight,0,0.0,0.6096440872560276,0.8318663094782498
linoleum,straight,0,0.0,0.8163030998851896,0.8631202959561168
linoleum,straight,0,0.0,0.716417910447761,0.8555938257430795
linoleum,straight,0,0.0,0.8725602755453502,0.8547008547008548
linoleum,straight,0,0.0,0.677382319173364,0.9054726368159203
linoleum,straight,0,0.0,0.8369690011481056,0.7535399923459625
linoleum,straight,0,0.0,0.8392652123995409,0.736956244418931
linoleum,straight,0,0.0,0.6406429391504019,0.7472891950503892
linoleum,straight,0,0.0,0.7807118254879449,0.7544329633881873
linoleum,straight,0,0.0,0.788748564867968,0.7743334609006252
linoleum,straight,0,0.0,0.7531572904707232,0.7673172598545732
linoleum,straight,0,0.0,0.6280137772675085,0.7574945783901008
linoleum,straight,0,0.0,0.7233065442020666,0.7409108304630693
linoleum,straight,0,0.0,0.5074626865671641,0.7220308712846026
linoleum,straight,-180,-3.141592653589793,0.6716417910447761,0.8794489092996556
linoleum,straight,-180,-3.141592653589793,4.985074626865672,1.3371603520857254
linoleum,straight,-180,-3.141592653589793,1.4041331802525832,1.3661181273121572
linoleum,straight,-180,-3.141592653589793,0.8920780711825488,1.3787472891950505
linoleum,straight,-180,-3.141592653589793,0.7543053960964409,1.3867840285750734
linoleum,straight,-180,-3.141592653589793,0.8966704936854191,1.3967342773312923
linoleum,straight,-180,-3.141592653589793,0.8289322617680828,1.3767062125271081
linoleum,straight,-180,-3.141592653589793,1.0206659012629162,1.386401326699834
linoleum,straight,-180,-3.141592653589793,0.939150401836969,1.3769613471106008
linoleum,straight,-180,-3.141592653589793,0.9529276693455799,1.408215333588468
linoleum,straight,-180,-3.141592653589793,0.8989667049368543,0.9542033422630438
linoleum,straight,-180,-3.141592653589793,1.0539609644087256,0.9152953182803929
linoleum,straight,-180,-3.141592653589793,0.9850746268656716,0.9256282689118511
linoleum,straight,-180,-3.141592653589793,0.9047072330654421,0.942339584130629
linoleum,straight,-180,-3.141592653589793,0.8530424799081515,0.9374920270442659
linoleum,straight,-180,-3.141592653589793,0.8691159586681975,0.9419568822553899
linoleum,straight,-180,-3.141592653589793,1.082663605051665,0.9488455160096952
linoleum,straight,-180,-3.141592653589793,1.0665901262916189,0.9630054853935452
linoleum,straight,-180,-3.141592653589793,1.1331802525832375,0.9830335501977293
linoleum,straight,-180,-3.141592653589793,0.7439724454649828,0.9658119658119659
linoleum,straight,-180,-3.141592653589793,0.3226176808266361,0.8845516009695115
linoleum,straight,-180,-3.141592653589793,3.0275545350172215,1.1114938129863503
linoleum,straight,-180,-3.141592653589793,1.2307692307692308,1.1477229238423268
linoleum,straight,-180,-3.141592653589793,0.9977037887485649,1.1637964026023728
linoleum,straight,-180,-3.141592653589793,0.9586681974741678,1.1737466513585917
linoleum,straight,-180,-3.141592653589793,1.024110218140069,1.1672407194795253
linoleum,straight,-180,-3.141592653589793,0.9334098737083811,1.1524429136369436
linoleum,straight,-180,-3.141592653589793,1.277841561423651,1.1685163923969895
linoleum,straight,-180,-3.141592653589793,1.1331802525832377,1.2117617042990176
linoleum,straight,-180,-3.141592653589793,1.0746268656716418,1.2953182803929073
linoleum,straight,-180,-3.141592653589793,1.0608495981630308,1.0767955096313306
linoleum,straight,-180,-3.141592653589793,1.129735935706085,1.0655695879576477
linoleum,straight,-180,-3.141592653589793,1.0884041331802525,1.075647404005613
linoleum,straight,-180,-3.141592653589793,0.9058553386911595,1.0697793085852787
