surface,angle_deg,target_angle,I_total_mean,I_total_std,K_energy_mean,K_energy_std
grass,-130,-2.2689280275926285,8.937277176868694,1.725351218663502,0.6960496243667208,0.13437314787098933
grass,-125,-2.181661564992912,8.094199333005303,2.0336765561527304,0.630389356153061,0.15838602462248683
grass,-120,-2.0943951023931957,8.874856486796785,2.350233406216667,0.6911881999062918,0.1830399849078401
grass,-115,-2.007128639793479,8.823629107211197,2.2314986128849443,0.687198528599003,0.17379272686019817
grass,-110,-1.9198621771937625,9.620823010453805,2.344768474975541,0.749285281187991,0.18261436720993315
grass,-105,-1.832595714594046,9.392333205766041,2.1976969746875246,0.7314901250596607,0.17116020052083528
grass,-100,-1.7453292519943295,9.88828932261768,2.2614509004618495,0.7701159908580749,0.17612545953752728
grass,-95,-1.6580627893946132,9.655326605837212,2.304717710252074,0.7519724770901256,0.17949514877352601
grass,-90,-1.5707963267948966,9.846755234814937,2.255707248861809,0.7668812488173626,0.17567813464655843
grass,-85,-1.4835298641951802,9.888697537951268,2.202871886975079,0.7701477833295383,0.17156323107282553
grass,-80,-1.3962634015954636,10.010004920452682,2.3460319994826824,0.7795953987891499,0.1827127725453803
grass,-75,-1.3089969389957472,9.72155417245755,2.479083562656242,0.7571303872630493,0.19307504382057966
grass,-70,-1.2217304763960306,9.073861461921163,2.0747275474961566,0.7066870297446389,0.16158314232836116
grass,-65,-1.1344640137963142,8.703486615505469,2.1030815586142206,0.6778416367216098,0.16379139864596726
grass,-60,-1.0471975511965976,8.348359417487462,2.1516402832478927,0.6501837552560329,0.16757323078254607
grass,-55,-0.9599310885968813,7.8716538763671515,2.148308373107998,0.6130571554803078,0.16731373622336426
grass,-50,-0.8726646259971648,7.380022962112514,2.49668236355729,0.5747681434667068,0.19444566694371423
grass,-45,-0.7853981633974483,7.117824339839266,1.5442741878485522,0.5543476900186345,0.12027057537761311
grass,-40,-0.6981317007977318,8.141472126546752,0.8011886003834244,0.6340710378930494,0.06239786607347543
grass,-35,-0.6108652381980153,5.5225315729047075,1.3466703701095277,0.43010370505488377,0.10488086994622489
grass,-30,-0.5235987755982988,5.263554024748054,1.3690188906608804,0.40993411407695135,0.1066214089299751
grass,-25,-0.4363323129985824,4.456486796785304,0.8714962046927953,0.3470784109645876,0.06787353619102762
grass,-20,-0.3490658503988659,4.20235361653272,0.6855706017636986,0.32728610720659823,0.05339334904701702
grass,-15,-0.2617993877991494,3.41132797550708,0.48532897120336194,0.26567974887126794,0.037798206480012614
grass,-10,-0.1745329251994329,2.9960636378546828,0.8172617404556395,0.2333382895525454,0.06364966825978502
grass,-5,-0.0872664625997164,3.0205383339711696,0.636780054615988,0.23524441853358022,0.049593462197506856
grass,0,0.0,3.1602427423322945,0.8248886502604125,0.24612482416918186,0.06424366435049945
grass,5,0.0872664625997164,3.092135476463835,0.575479751074441,0.24082051997381893,0.044819295255018786
grass,10,0.1745329251994329,3.125989485769533,0.5475166401999669,0.2434571250599325,0.042641482881617364
grass,15,0.2617993877991494,3.470321469575201,0.5528271526607109,0.27027425775507796,0.043055074194759395
grass,20,0.3490658503988659,6.382423546602651,0.8210931890805651,0.4970734849379012,0.06394806768540225
grass,25,0.4363323129985824,4.688319535923621,1.0360012166268342,0.3651339202432727,0.08068545300832045
grass,30,0.5235987755982988,5.8075556284511505,1.5285303925118383,0.45230184022205233,0.11904442309282229
grass,35,0.6108652381980153,6.578809250451041,1.9685504327848868,0.5123683216862182,0.15331389663433703
grass,40,0.6981317007977318,6.939029548613209,1.9598012406381624,0.5404228620415272,0.15263249537680396
grass,45,0.7853981633974483,6.959332890204847,1.9002334065113629,0.5420041191748324,0.14799325595882887
grass,50,0.8726646259971648,7.857142857142857,1.730903459538948,0.6119270137961728,0.1348055653846532
grass,55,0.9599310885968813,8.397607106169557,2.202006598516551,0.6540192450287817,0.17149584100596196
grass,60,1.0471975511965976,8.657609388952672,2.3858798240370382,0.6742686439994293,0.18581618567266664
grass,65,1.1344640137963142,9.077497129735937,2.262232873700397,0.7069701814436088,0.1761863608800932
