surface,angle_deg,target_angle,I_mean_wheel_joint_fl,I_mean_wheel_joint_fr,I_mean_wheel_joint_bl,I_mean_wheel_joint_br,I_std_wheel_joint_fl,I_std_wheel_joint_fr,I_std_wheel_joint_bl,I_std_wheel_joint_br,I_total,I_std
rubber_carpet,-90.0,-1.5707963267948966,-2.9382893226176807,-2.7482204362801377,3.3897244546498277,3.2157864523536164,0.8540337279316617,0.8776541667650237,1.078737083760261,1.09750133555711,12.292020665901262,3.5499593104632496
rubber_carpet,-85.0,-1.4835298641951802,-3.0545872038409354,-2.6317190272414153,3.3381171067738236,3.1870368437532615,0.8977555168127971,0.8703025739409491,1.0053631071465887,1.2259254825769654,12.211460181609436,3.5299084649173587
rubber_carpet,-80.0,-1.3962634015954636,-3.0852878464818763,-2.4302115794653107,3.057787983161117,3.051938111639604,0.8502255218454139,0.8870800164721448,1.195706637115161,1.3288156311762145,11.625225520747907,3.366553463626399
rubber_carpet,-75.0,-1.3089969389957472,-3.0918484500574053,-2.525582788399141,3.0371387211101686,3.510956921080217,0.8327423085042535,0.8138416232965509,1.1159589693279532,1.203808843020969,12.165526880646931,3.5247974558374193
rubber_carpet,-70.0,-1.2217304763960306,-3.1050516647531574,-2.5940924746894893,2.7967853042479907,3.692412065546394,0.8505271294068435,0.9075494244408713,1.0409221664516735,1.0657494403382608,12.18834150923703,3.5435636714650127
rubber_carpet,-65.0,-1.1344640137963142,-3.1151731222430357,-2.293915040183697,2.610913046105505,3.272765726025742,0.8938737029550978,0.9839594172728597,1.2493125488286174,1.341288961254799,11.29276693455798,3.2882570440480166
rubber_carpet,-60.0,-1.0471975511965976,-2.8921874145754747,-2.292056202503964,2.440544530096769,3.4964190038816905,0.9230793438603088,1.003633754564162,1.1042803840875604,1.1024819287581185,11.121207151057899,3.248477916000653
rubber_carpet,-55.0,-0.9599310885968813,-2.908588923514297,-2.056585205838937,2.307473620906457,3.481602974140288,0.8243748154643878,0.8837539711333876,0.9696753996707036,0.9100145210822352,10.754250724399979,3.1604705449950186
rubber_carpet,-50.0,-0.8726646259971648,-2.7739954075774973,-1.650516647531573,1.9250861079219286,3.3605051664753156,0.6679649963262304,0.63810904186847,0.7051050125157415,0.8101210633581116,9.710103329506314,2.900163378523626
rubber_carpet,-45.0,-0.7853981633974483,-2.762342135476464,-1.2571234735413839,1.5156559858052396,3.367445986848972,0.7804776668722441,0.5567899669784062,0.6628882852011794,1.051807419733488,8.90256758167206,2.7484136091365605
rubber_carpet,-40.0,-0.6981317007977318,-2.3788748564867968,-0.7803673938002296,0.8925373134328358,2.6719862227324915,1.291101177984316,1.0784446559957868,1.1258067402689431,1.75920485917363,6.723765786452354,2.172793045237934
rubber_carpet,-35.0,-0.6108652381980153,-2.7361966391817134,-1.1050516647531574,1.1848971923598792,3.089134745851164,0.7723494594683458,0.6265052705457567,0.6718963145421661,1.2418061918904428,8.115280242145914,2.5565484965741057
rubber_carpet,-30.0,-0.5235987755982988,-2.458531518233011,-0.7663878410147067,1.1703023344814387,2.902957738778634,0.7631117451522811,0.6551274824288835,0.718758809618337,1.0631369207985806,7.298179432507791,2.3272715243724797
rubber_carpet,-25.0,-0.4363323129985824,-1.9521075938986387,-0.7672625881581107,0.5236455087201355,2.6894100923951667,0.9385690209818761,0.6521093551639584,0.820477353268182,1.0973940242489664,5.932425783172052,1.987093008893126
rubber_carpet,-20.0,-0.3490658503988659,-1.5557353094666526,0.0031311971610479042,0.12764847093205303,1.7062415196743554,1.0654706214308296,0.7976029262971192,0.8767650184116371,1.3259810903766174,3.3927564972341093,1.3326785029626167
rubber_carpet,-15.0,-0.2617993877991494,-1.3659325748877988,0.13281494624778206,-0.06413735518213129,1.4545976411648054,0.9343334344949782,0.7179103114853228,0.6859011167932061,1.1184316491174697,3.0174825174825175,1.1542949260830868
