surface,motion_type,angle_deg,target_angle,I_total,I_total_avg
grass,circle,-129,-2.258071033162526,11.194029850746269,11.867202449292002
grass,circle,-141,-2.4579683224386493,10.238805970149253,10.774971297359357
grass,circle,-152,-2.657992688817433,9.461538461538462,9.880214313050134
grass,circle,-164,-2.8579719940847674,8.38691159586682,8.284347493302718
grass,circle,-175,-3.057993737859181,6.803673938002296,6.793340987370837
grass,figure_eight,45,0.7778295290632927,2.6475315729047066,2.6475315729047066
grass,figure_eight,43,0.7543532089379302,6.796785304247991,6.796785304247991
grass,figure_eight,41,0.7125052995179361,8.45235361653272,8.45235361653272
grass,figure_eight,37,0.647580805215048,8.28358208955224,8.28358208955224
grass,figure_eight,32,0.5516944995704989,6.949483352468428,6.949483352468428
grass,figure_eight,24,0.4133836299353932,7.088404133180253,7.088404133180253
grass,figure_eight,12,0.2181295528019746,6.322617680826636,6.322617680826636
grass,figure_eight,-2,-0.0426914725273339,4.47646383467279,4.47646383467279
grass,figure_eight,-20,-0.3513288986223584,3.6211251435132032,3.6211251435132032
grass,figure_eight,-38,-0.6567456849919331,3.840413318025258,3.840413318025258
grass,figure_eight,-52,-0.9141796233602604,2.9334098737083814,2.9334098737083814
grass,figure_eight,-64,-1.1141147707407917,4.117106773823192,4.117106773823192
grass,figure_eight,-73,-1.268215282985504,5.738231917336395,5.738231917336395
grass,figure_eight,-80,-1.3923330303332115,8.974741676234213,8.974741676234213
grass,figure_eight,-86,-1.4994583439442153,10.419058553386911,10.419058553386911
grass,figure_eight,-92,-1.6000321475100951,12.96211251435132,12.96211251435132
grass,figure_eight,-98,-1.7033034594470873,12.37657864523536,12.37657864523536
grass,figure_eight,-104,-1.8189704951108072,10.955223880597014,10.955223880597014
grass,figure_eight,-112,-1.9588428878303537,9.940298507462686,9.940298507462686
grass,figure_eight,-122,-2.13774580063736,11.32491389207807,11.32491389207807
grass,figure_eight,-136,-2.370865562618221,10.51894374282434,10.51894374282434
grass,figure_eight,-152,-2.660303196111653,9.624569460390354,9.624569460390354
grass,figure_eight,-170,-2.9748173640293807,8.964408725602755,8.964408725602755
grass,figure_eight,173,3.023475122642501,6.18828932261768,6.18828932261768
grass,figure_eight,161,2.801268590686324,6.208955223880596,6.208955223880596
grass,figure_eight,151,2.641228632917516,3.855338691159586,3.855338691159586
grass,figure_eight,145,2.5294828790429267,4.195177956371986,4.195177956371986
grass,figure_eight,141,2.452878776603433,3.484500574052813,3.484500574052813
grass,figure_eight,138,2.402177382671548,3.881745120551091,3.881745120551091
grass,figure_eight,136,2.3714828970467488,6.215843857634902,6.215843857634902
grass,figure_eight,135,2.3574932486806817,7.042479908151551,7.042479908151551
grass,figure_eight,135,2.358761325166866,8.101033295063147,7.5717566016073485
grass,figure_eight,136,2.37541571330862,7.498277841561424,6.857060849598163
grass,figure_eight,138,2.409194510194065,8.329506314580941,6.105625717566016
grass,figure_eight,141,2.463794409272796,9.588978185993112,6.536739380022962
grass,figure_eight,146,2.545536884316634,9.136624569460391,9.136624569460391
grass,figure_eight,153,2.664408327918668,8.20321469575201,8.20321469575201
grass,figure_eight,162,2.8340463559482054,6.557979334098737,6.557979334098737
grass,figure_eight,176,3.067456704635233,6.772675086107922,6.772675086107922
grass,figure_eight,-167,-2.9224689840834275,4.084959816303099,4.084959816303099
grass,figure_eight,-149,-2.6084944659992,3.722158438576349,3.722158438576349
grass,figure_eight,-133,-2.327405598717291,3.4569460390355915,3.4569460390355915
grass,figure_eight,-121,-2.104149428537684,3.898966704936854,3.898966704936854
grass,figure_eight,-111,-1.932974558629761,4.048220436280138,4.048220436280138
grass,figure_eight,-103,-1.798133705094047,7.134328358208956,7.134328358208956
grass,figure_eight,-97,-1.6853354940447636,10.367393800229621,10.367393800229621
grass,figure_eight,-91,-1.5831722464075622,11.354764638346726,11.354764638346726
grass,figure_eight,-85,-1.4821630001770338,13.399540757749712,13.399540757749712
grass,figure_eight,-79,-1.3729478903892995,10.996555683122846,10.996555683122846
grass,figure_eight,-71,-1.2447697717325132,11.106773823191734,11.106773823191734
grass,figure_eight,-62,-1.0840469543990432,11.059701492537313,11.059701492537313
grass,figure_eight,-50,-0.874965914342821,11.421354764638346,11.421354764638346
grass,figure_eight,-35,-0.6073608268732195,11.526980482204362,11.526980482204362
grass,figure_eight,-17,-0.2966248549880738,10.082663605051664,10.082663605051664
grass,figure_eight,0,0.0062933329237787,8.126291618828933,8.126291618828933
grass,figure_eight,15,0.2560175161161546,7.049368541905855,7.049368541905855
grass,figure_eight,25,0.4405167369090837,3.9988518943742823,3.9988518943742823
grass,figure_eight,33,0.5705634776391673,3.5212399540757753,3.5212399540757753
grass,figure_eight,38,0.6604194222164275,4.143513203214695,4.143513203214695
grass,figure_eight,41,0.7210243539490173,3.383467278989667,5.9179104477611935
grass,figure_eight,44,0.7595624610611272,4.1561423650975895,4.1561423650975895
grass,figure_eight,45,0.7802062816703912,5.43857634902411,4.043053960964409
grass,figure_eight,135,2.3637509789617424,2.5040183696900122,5.88251052430157
grass,figure_eight,137,2.3872128242681563,10.545350172215842,10.545350172215842
grass,figure_eight,139,2.429104968062695,9.567164179104477,9.567164179104477
grass,figure_eight,143,2.49416772852454,8.289322617680826,8.289322617680826
grass,figure_eight,148,2.589685410620345,7.928817451205512,7.928817451205512
grass,figure_eight,156,2.7278407840424013,8.355912743972446,8.355912743972446
grass,figure_eight,167,2.922858353389409,7.517795637198622,7.517795637198622
grass,figure_eight,-178,-3.0997959440753995,6.34902411021814,6.34902411021814
grass,figure_eight,-160,-2.7912437305152022,4.31572904707233,4.31572904707233
grass,figure_eight,-142,-2.4853634050765026,3.2261768082663607,3.2261768082663607
grass,figure_eight,-128,-2.2275404241258805,3.205510907003444,3.205510907003444
grass,figure_eight,-116,-2.027585528597869,3.8668197474167623,3.8668197474167623
grass,figure_eight,-107,-1.8730864211496177,5.003444316877152,5.003444316877152
grass,figure_eight,-100,-1.749263689969893,7.524684270952928,7.524684270952928
grass,figure_eight,-94,-1.642117728728536,10.872560275545348,10.872560275545348
grass,figure_eight,-88,-1.5413734616182224,11.653272101033295,11.653272101033295
grass,figure_eight,-82,-1.438310507630217,10.848450057405282,10.848450057405282
grass,figure_eight,-76,-1.3225621393939695,9.588978185993112,9.588978185993112
grass,figure_eight,-68,-1.1828414816413495,10.789896670493684,10.789896670493684
grass,figure_eight,-58,-1.0039020265863117,10.154994259471872,10.154994259471872
grass,figure_eight,-44,-0.7696797635904368,10.619977037887486,10.619977037887486
grass,figure_eight,-28,-0.4813534856303825,10.314580941446613,10.314580941446613
grass,figure_eight,-10,-0.1668543296562121,9.266360505166475,9.266360505166475
grass,figure_eight,7,0.1180498556280599,7.064293915040184,7.064293915040184
grass,figure_eight,19,0.3402568438011173,6.005740528128587,6.005740528128587
grass,figure_eight,29,0.5003118496719755,3.7118254879448904,3.7118254879448904
grass,figure_eight,35,0.6122384425339865,3.195177956371986,3.195177956371986
grass,figure_eight,39,0.6886861943798541,4.1079219288174516,4.1079219288174516
grass,figure_eight,42,0.739484574766215,4.061997703788749,4.061997703788749
grass,figure_eight,44,0.7701097041836942,5.073478760045925,4.614810562571757
grass,figure_eight,45,0.7841010449655627,6.012629161882893,4.6995790279372365
grass,figure_eight,45,0.7828335446341403,7.08036739380023,5.294776119402985
grass,figure_eight,44,0.7661842953406865,7.898966704936854,5.7095292766934564
grass,figure_eight,42,0.7322370350443791,7.985074626865671,6.02353616532721
grass,figure_eight,39,0.6778329042946073,8.695752009184845,6.401836969001149
grass,figure_eight,34,0.5960965466284494,8.685419058553386,8.685419058553386
grass,figure_eight,27,0.476922323999926,7.684270952927669,7.684270952927669
grass,figure_eight,18,0.3073199961797699,7.278989667049369,7.278989667049369
grass,figure_eight,4,0.0736107918366453,6.33524684270953,6.33524684270953
grass,figure_eight,-13,-0.2196471826567214,4.971297359357061,4.971297359357061
grass,figure_eight,-31,-0.5334003975028453,2.8140068886337546,2.8140068886337546
grass,figure_eight,-47,-0.814644839479565,3.252583237657865,3.252583237657865
grass,figure_eight,-59,-1.037762483661479,2.902411021814007,2.902411021814007
grass,figure_eight,-69,-1.2092498637081774,4.246842709529276,4.246842709529276
grass,figure_eight,-77,-1.3437114804166197,7.094144661308841,7.094144661308841
grass,figure_eight,-83,-1.456385159413039,9.47187141216992,9.47187141216992
grass,figure_eight,-89,-1.558385454723965,11.244546498277842,11.244546498277842
grass,figure_eight,-95,-1.6594002902949914,11.894374282433983,11.894374282433983
grass,figure_eight,-101,-1.768605534611468,11.805970149253733,11.805970149253733
grass,figure_eight,-109,-1.8967695960774853,11.508610792192883,11.508610792192883
grass,figure_eight,-118,-2.0574902896623355,9.973593570608497,9.973593570608497
grass,figure_eight,-130,-2.2665541161890914,11.346727898966707,11.346727898966707
grass,figure_eight,-145,-2.534842767298512,10.507462686567166,10.507462686567166
grass,figure_eight,-163,-2.845169013591504,9.276693455797934,9.276693455797934
grass,figure_eight,180,3.1354134503983504,8.212399540757751,8.212399540757751
grass,figure_eight,165,2.8856272428050427,6.437428243398393,6.437428243398393
grass,figure_eight,155,2.700683088721932,4.532721010332951,4.532721010332951
grass,figure_eight,147,2.5710684942167616,3.568312284730195,3.568312284730195
grass,figure_eight,142,2.4812016271732587,3.520091848450057,3.520091848450057
grass,figure_eight,139,2.4205952562904383,3.805970149253731,6.686567164179104
grass,figure_eight,136,2.3820931264348792,5.2594718714121695,6.3245311902028325
grass,figure_eight,135,2.3614199209024638,5.361653272101033,5.752296211251435
grass,figure_eight,45,0.7778364030806743,2.6808266360505164,4.771986222732491
grass,figure_eight,43,0.7543721428255379,9.634902411021814,8.215843857634903
grass,figure_eight,41,0.7125243472072222,9.092996555683122,6.97627248373517
grass,figure_eight,37,0.6476007042060803,7.814006888633753,8.048794489092996
grass,figure_eight,32,0.5518722514443906,7.998851894374283,7.474167623421355
grass,figure_eight,24,0.4136888526471846,8.282433983926522,7.6854190585533875
grass,figure_eight,13,0.2186797377573321,6.877152698048221,6.877152698048221
grass,figure_eight,-2,-0.041888555400473,5.700344431687715,5.088404133180253
grass,figure_eight,-20,-0.3504483204123586,4.126291618828932,3.8737083811710677
grass,figure_eight,-38,-0.6563423187557731,3.3857634902411022,3.61308840413318
grass,figure_eight,-52,-0.9141361648526958,2.48105625717566,2.7072330654420207
grass,figure_eight,-64,-1.1141045887839776,2.8220436280137773,3.4695752009184844
grass,figure_eight,-73,-1.2682229412777928,5.719862227324914,5.729047072330655
grass,figure_eight,-80,-1.3923406214740863,8.47187141216992,8.723306544202067
grass,figure_eight,-86,-1.4994715111569428,10.75086107921929,10.584959816303101
grass,figure_eight,-92,-1.6000572777106803,11.120551090700344,12.041331802525832
grass,figure_eight,-98,-1.7034014306115308,11.63719862227325,12.006888633754304
grass,figure_eight,-104,-1.8189460998895215,10.574052812858785,10.7646383467279
grass,figure_eight,-112,-1.9588077689723609,10.435132032146957,10.187715269804821
grass,figure_eight,-122,-2.1377188209556026,11.036739380022963,11.180826636050517
grass,figure_eight,-136,-2.3708483085905026,10.239954075774971,10.379448909299656
grass,figure_eight,-152,-2.6603453887168564,9.772675086107922,9.69862227324914
grass,figure_eight,-170,-2.974856331858711,8.48564867967853,8.725028702640643
grass,figure_eight,173,3.0234562231523143,7.981630309988519,7.084959816303099
grass,figure_eight,161,2.801287086424192,5.22617680826636,5.717566016073478
grass,figure_eight,151,2.641167086965452,4.43857634902411,4.146957520091848
grass,figure_eight,145,2.5294868391309286,3.557979334098737,3.8765786452353614
grass,figure_eight,141,2.452909138438768,3.8105625717566016,5.628013777267508
grass,figure_eight,138,2.402186913634851,3.923076923076923,5.378109452736318
grass,figure_eight,136,2.3714863006002447,6.929965556831228,6.475889781859931
grass,figure_eight,135,2.357494457023901,6.599311136624569,5.921699196326062
grass,figure_eight,135,2.3587614302245314,8.685419058553386,6.38231917336395
grass,figure_eight,136,2.3754166881877032,9.138920780711825,7.008495981630309
grass,figure_eight,138,2.409193062385931,8.516647531572906,6.162743972445465
grass,figure_eight,141,2.463777994682105,7.157290470723306,6.010332950631458
grass,figure_eight,146,2.545526455023312,8.350172215843857,8.743398392652125
grass,figure_eight,153,2.66436152392894,8.439724454649827,8.321469575200918
grass,figure_eight,162,2.8340694830491344,8.520091848450056,7.539035591274397
grass,figure_eight,176,3.067428101430169,6.236509758897819,6.504592422502871
grass,figure_eight,-167,-2.9225413679862813,4.401836969001148,4.243398392652123
grass,figure_eight,-149,-2.6085439285184933,3.6567164179104483,3.689437428243399
grass,figure_eight,-133,-2.3274659277019167,3.1940298507462686,3.32548794489093
grass,figure_eight,-121,-2.104166149974412,2.9253731343283587,3.412169919632606
grass,figure_eight,-111,-1.932940857730812,3.9529276693455793,4.000574052812858
grass,figure_eight,-103,-1.798145456418128,7.044776119402984,7.08955223880597
grass,figure_eight,-97,-1.6851409150996914,9.39609644087256,9.881745120551091
grass,figure_eight,-91,-1.5827552131197329,12.004592422502872,11.679678530424798
grass,figure_eight,-85,-1.4819198041579376,11.034443168771528,12.21699196326062
grass,figure_eight,-79,-1.3726331504913605,11.700344431687714,11.34845005740528
grass,figure_eight,-71,-1.244355340567607,9.753157290470723,10.429965556831228
grass,figure_eight,-62,-1.0838263581525591,10.838117106773822,10.948909299655568
grass,figure_eight,-50,-0.8748756950241242,11.070034443168772,11.245694603903559
grass,figure_eight,-35,-0.6072430833736595,10.53386911595867,11.030424799081516
grass,figure_eight,-17,-0.2970978918334917,9.681974741676234,9.88231917336395
grass,figure_eight,0,0.0062678223879631,8.081515499425947,8.10390355912744
grass,figure_eight,15,0.2560022976343817,6.8369690011481055,6.94316877152698
grass,figure_eight,25,0.4405207960851314,4.322617680826636,4.160734787600459
grass,figure_eight,33,0.5705679744884676,4.567164179104478,4.044202066590127
grass,figure_eight,38,0.6604181036209916,3.332950631458094,3.7382319173363947
grass,figure_eight,41,0.7210118329859717,3.9001148105625716,6.20723306544202
grass,figure_eight,44,0.7595085722892146,4.9161882893226165,5.5111940298507465
grass,figure_eight,45,0.7801776546651099,5.842709529276694,4.950440107156525
grass,figure_eight,45,0.777833202878178,4.0769230769230775,4.825651959980318
grass,figure_eight,43,0.754360936259779,9.654420206659012,8.695369307309605
grass,figure_eight,41,0.7125231607179819,7.8920780711825484,6.544202066590126
grass,figure_eight,37,0.647568132673471,8.298507462686567,8.13203214695752
grass,figure_eight,32,0.5518442280593957,8.019517795637197,7.65595101415997
grass,figure_eight,24,0.4137097939802426,7.235361653272101,7.535399923459625
grass,figure_eight,13,0.2182471724340536,7.481056257175661,7.179104477611941
grass,figure_eight,-2,-0.0418750381359907,6.524684270952927,5.567164179104478
grass,figure_eight,-20,-0.3504388720099329,4.011481056257176,3.919632606199771
grass,figure_eight,-38,-0.6563313878453679,3.2020665901262917,3.476081132797551
grass,figure_eight,-52,-0.9142562136939336,2.3478760045924223,2.5874473784921546
grass,figure_eight,-64,-1.1140395452438003,2.950631458094145,3.296593953310371
grass,figure_eight,-73,-1.268235324701702,4.911595866819748,5.456563337160351
grass,figure_eight,-80,-1.3923547191091468,7.672789896670493,8.373134328358208
grass,figure_eight,-86,-1.4995019904046931,10.461538461538462,10.543819364714887
grass,figure_eight,-92,-1.6000970076983445,12.03788748564868,12.040183696900115
grass,figure_eight,-98,-1.7033029458634463,10.57979334098737,11.531190202831993
grass,figure_eight,-104,-1.8189472971799043,12.101033295063145,11.210103329506316
grass,figure_eight,-112,-1.958792264992216,10.479908151549942,10.285112897053194
grass,figure_eight,-122,-2.1379135338065174,11.10332950631458,11.154994259471872
grass,figure_eight,-136,-2.3708614843704026,11.187141216991963,10.648679678530426
grass,figure_eight,-152,-2.660368335786916,10.027554535017222,9.808266360505167
grass,figure_eight,-170,-2.9749735998743017,8.591274397244547,8.680443934175278
grass,figure_eight,173,3.02348091449379,6.8714121699196316,7.013777267508611
grass,figure_eight,160,2.801243329188664,5.513203214695753,5.513203214695753
grass,figure_eight,151,2.64120318632024,4.555683122847302,4.283199387677
grass,figure_eight,145,2.52946263959372,3.7657864523536166,3.83964791427478
grass,figure_eight,141,2.4529013985728896,3.9483352468427095,5.597933409873709
grass,figure_eight,138,2.402176048426597,3.5614236509758896,5.64247990815155
grass,figure_eight,136,2.3714818237008077,6.5820895522388065,6.937428243398393
grass,figure_eight,135,2.357482376706192,6.580941446613089,6.410693783828113
grass,figure_eight,135,2.358766454509793,7.693455797933409,6.571039035591275
grass,figure_eight,136,2.375420735693699,7.856486796785304,7.068722322453666
grass,figure_eight,138,2.409193114092969,9.049368541905856,6.210294680443934
grass,figure_eight,141,2.46381249907122,9.097588978185993,6.181209337925755
grass,figure_eight,146,2.545535243726222,8.478760045924226,8.655185610409491
grass,figure_eight,153,2.664368789167572,7.979334098737085,8.20742441637964
grass,figure_eight,162,2.834002249969644,6.966704936854192,7.348258706467661
grass,figure_eight,176,3.067405219390696,6.31572904707233,6.441637964026024
grass,figure_eight,-167,-2.9225656200557864,4.215843857634902,4.234213547646383
grass,figure_eight,-149,-2.608287170181201,3.618828932261768,3.6659012629161882
grass,figure_eight,-133,-2.3274704525147363,3.4890929965556827,3.3800229621125144
grass,figure_eight,-121,-2.104219103748403,3.249138920780712,3.3578262533486414
grass,figure_eight,-111,-1.932723458903059,3.7141216991963266,3.905089934940681
grass,figure_eight,-103,-1.798136316481871,7.029850746268657,7.069651741293533
grass,figure_eight,-97,-1.6853334761935783,9.18369690011481,9.649062380405665
grass,figure_eight,-91,-1.5831648503416795,11.510907003444316,11.623421354764638
grass,figure_eight,-85,-1.4821626300495547,12.870264064293915,12.43474933027172
grass,figure_eight,-79,-1.3728930781107531,12.398392652123995,11.698430922311518
grass,figure_eight,-71,-1.2447767075996838,11.135476463834673,10.66513585916571
grass,figure_eight,-62,-1.0840673803957392,10.951779563719864,10.949866054343666
grass,figure_eight,-50,-0.8743869975493475,10.280137772675085,10.923842326827403
grass,figure_eight,-35,-0.607396675664502,10.919632606199771,10.993494068120933
grass,figure_eight,-17,-0.2970620265348435,8.7451205510907,9.503252965939533
grass,figure_eight,0,0.0062929972618871,9.239954075774971,8.482587064676617
grass,figure_eight,15,0.2561121727796629,6.57979334098737,6.822043628013777
grass,figure_eight,25,0.4405781740576891,4.313432835820896,4.211634137007271
grass,figure_eight,33,0.5705565395070008,3.7141216991963257,3.9341752774588596
grass,figure_eight,38,0.6604184552473457,3.1148105625717566,3.5304247990815156
grass,figure_eight,41,0.7210100938486836,3.107921928817451,5.97148871029468
grass,figure_eight,44,0.7595165416800171,4.154994259471871,5.239954075774971
grass,figure_eight,45,0.7801801674256597,6.33524684270953,5.014351320321469
grass,figure_eight,135,2.363758105087391,2.52353616532721,6.121316494450823
grass,figure_eight,137,2.387223226144542,9.933409873708383,10.239380022962113
grass,figure_eight,139,2.4290723654731976,9.025258323765787,7.466130884041331
grass,figure_eight,143,2.4939995520703606,9.244546498277842,8.766934557979333
grass,figure_eight,148,2.589709193495615,9.559127439724456,8.743972445464983
grass,figure_eight,156,2.7279294406637185,8.677382319173363,8.516647531572904
grass,figure_eight,167,2.9230234099079317,7.39150401836969,7.454649827784156
grass,figure_eight,-178,-3.099687808004637,6.270952927669345,6.309988518943743
grass,figure_eight,-160,-2.7911930869649004,4.181400688863376,4.248564867967853
grass,figure_eight,-142,-2.4853056733421144,3.3559127439724454,3.291044776119403
grass,figure_eight,-128,-2.2271371193744507,3.420206659012629,3.3128587830080365
grass,figure_eight,-116,-2.027562667998885,3.948335246842709,3.9075774971297355
grass,figure_eight,-107,-1.8733946428404848,5.427095292766935,5.215269804822043
grass,figure_eight,-100,-1.7492715523430309,8.532721010332951,8.02870264064294
grass,figure_eight,-94,-1.6421009041482677,10.96785304247991,10.920206659012628
grass,figure_eight,-88,-1.5415460263176255,10.37772675086108,11.015499425947187
grass,figure_eight,-82,-1.438314359414238,10.912743972445464,10.880597014925373
grass,figure_eight,-76,-1.322666607990546,11.355912743972446,10.47244546498278
grass,figure_eight,-68,-1.182749578951776,11.187141216991963,10.988518943742823
grass,figure_eight,-58,-1.0037928906953724,10.09529276693456,10.125143513203216
grass,figure_eight,-44,-0.7707208167162553,10.436280137772675,10.52812858783008
grass,figure_eight,-28,-0.4812687313499925,9.863375430539609,10.08897818599311
grass,figure_eight,-10,-0.1667859506596257,8.52353616532721,8.894948335246841
grass,figure_eight,7,0.1180961923807007,7.121699196326062,7.092996555683123
grass,figure_eight,20,0.34035090320741,5.414466130884041,5.414466130884041
grass,figure_eight,29,0.500386604614797,3.8300803673938,3.770952927669345
grass,figure_eight,35,0.6120948138782396,3.7141216991963257,3.4546498277841557
grass,figure_eight,39,0.6887030129070445,3.861079219288175,5.5549177190968235
grass,figure_eight,42,0.7394064071590487,3.8668197474167623,5.304630692690394
grass,figure_eight,44,0.7701083951693561,5.120551090700344,5.220053578262533
grass,figure_eight,45,0.7840988381023115,6.510907003444317,5.180635285112897
grass,figure_eight,45,0.7828323263626091,7.549942594718714,5.725347620870009
grass,figure_eight,44,0.7661790081196033,7.988518943742824,5.615548630474003
grass,figure_eight,42,0.7324017628730458,8.112514351320321,6.006601607347876
grass,figure_eight,39,0.6778215907969564,8.243398392652125,6.227037887485649
grass,figure_eight,34,0.5960857670230372,7.621125143513203,8.153272101033295
grass,figure_eight,27,0.4772358604422647,7.739380022962112,7.711825487944891
grass,figure_eight,18,0.3075949332443189,6.828932261768083,7.053960964408725
grass,figure_eight,4,0.0741810781237954,7.041331802525832,6.688289322617681
grass,figure_eight,-13,-0.2190240486732507,4.351320321469576,4.6613088404133185
grass,figure_eight,-31,-0.5330952780569103,2.8897818599311136,2.851894374282434
grass,figure_eight,-47,-0.8141653368351769,2.5464982778415615,2.899540757749713
grass,figure_eight,-59,-1.037393524089989,3.4385763490241104,3.170493685419059
grass,figure_eight,-69,-1.208607338971473,3.580941446613088,3.913892078071182
grass,figure_eight,-77,-1.343429207097448,7.134328358208956,7.114236509758898
grass,figure_eight,-83,-1.4562459351780486,9.880597014925373,9.676234213547646
grass,figure_eight,-89,-1.5584020362825697,11.210103329506316,11.22732491389208
grass,figure_eight,-95,-1.6594206470092534,12.274397244546497,12.08438576349024
grass,figure_eight,-101,-1.7686615959737662,10.185993111366246,10.99598163030999
grass,figure_eight,-109,-1.8968147618253743,10.058553386911594,10.783582089552239
grass,figure_eight,-118,-2.057545916491873,10.799081515499427,10.386337543053962
grass,figure_eight,-130,-2.2666378034116104,11.265212399540758,11.305970149253731
grass,figure_eight,-145,-2.534178405238771,10.299655568312286,10.403559127439726
grass,figure_eight,-163,-2.844443040055374,8.569460390355914,8.923076923076923
grass,figure_eight,180,3.1353530276039114,8.13203214695752,8.172215843857636
grass,figure_eight,165,2.8855449594319733,5.597014925373134,6.017221584385764
grass,figure_eight,155,2.701056912680033,4.427095292766935,4.479908151549942
grass,figure_eight,147,2.571025578465635,3.719862227324914,3.6440872560275546
grass,figure_eight,142,2.481181934274169,3.5396096440872555,3.5298507462686564
grass,figure_eight,139,2.420582733656376,4.7026406429391505,6.775258323765787
grass,figure_eight,136,2.3820811705865577,4.764638346727899,6.780711825487945
grass,figure_eight,135,2.36141483339458,6.138920780711825,6.020921035846409
grass,figure_eight,45,0.7778686753493149,2.772675086107922,5.429136369434877
grass,figure_eight,43,0.7544434226619332,10.582089552238807,9.167049368541907
grass,figure_eight,41,0.7126215994872017,8.236509758897817,6.295063145809414
grass,figure_eight,37,0.647727655232274,8.106773823191734,8.125717566016075
grass,figure_eight,32,0.5521445623772482,8.002296211251435,7.742537313432836
grass,figure_eight,24,0.4141393751860898,8.112514351320323,7.6796785304248
grass,figure_eight,13,0.2192297987142845,7.253731343283581,7.203980099502488
grass,figure_eight,-2,-0.0411889234787329,5.2973593570608495,5.499712973593571
grass,figure_eight,-20,-0.3496346135896502,4.253731343283581,4.003157290470723
grass,figure_eight,-38,-0.6555967949247943,2.748564867967853,3.294202066590126
grass,figure_eight,-52,-0.9135848682757768,3.0803673938002296,2.710677382319173
grass,figure_eight,-64,-1.1136096401355495,2.42939150401837,3.0797933409873712
grass,figure_eight,-73,-1.2681644425914649,5.65556831228473,5.506314580941447
grass,figure_eight,-80,-1.3923949772846689,8.8105625717566,8.482491389207807
grass,figure_eight,-86,-1.499451760297636,11.025258323765788,10.664179104477613
grass,figure_eight,-92,-1.5999966065082716,12.068886337543052,12.047359357060849
grass,figure_eight,-98,-1.703310007662876,10.917336394948336,11.377726750861079
grass,figure_eight,-104,-1.8187461829272888,11.091848450057407,11.180539609644088
grass,figure_eight,-112,-1.9584223372473823,10.244546498277842,10.274971297359357
grass,figure_eight,-122,-2.1373339186741287,10.328358208955224,10.94833524684271
grass,figure_eight,-136,-2.370194099229177,11.188289322617681,10.783582089552239
grass,figure_eight,-152,-2.659488313108789,10.444316877152698,9.967278989667049
grass,figure_eight,-170,-2.974040841709457,7.915040183696901,8.489092996555684
grass,figure_eight,173,3.024083756545788,8.035591274397245,7.269230769230769
grass,figure_eight,161,2.8014158966239133,5.002296211251435,5.4791427477994645
grass,figure_eight,151,2.6415753581650177,3.5384615384615388,4.097014925373134
grass,figure_eight,145,2.529741188891325,3.7680826636050515,3.8217566016073476
grass,figure_eight,141,2.453061485373599,3.842709529276693,5.847137936690175
grass,figure_eight,138,2.402271931977648,4.019517795637198,5.897326554042972
grass,figure_eight,136,2.3715292981063256,5.205510907003444,6.605689501211889
grass,figure_eight,135,2.3575026917164603,6.583237657864523,5.852277076157673
grass,figure_eight,135,2.358737386794746,7.430539609644087,6.399668325041459
grass,figure_eight,136,2.375369835087737,7.22158438576349,6.717438448781732
grass,figure_eight,138,2.409087279407418,8.606199770378876,6.235935706084961
grass,figure_eight,141,2.463603351369608,8.882893226176808,6.226607347876005
grass,figure_eight,146,2.545274754152473,7.8059701492537314,8.442881745120552
grass,figure_eight,153,2.6640141308376517,7.567164179104477,8.04735935706085
grass,figure_eight,162,2.8335292036785344,6.679678530424798,7.181113662456945
grass,figure_eight,176,3.0667246920599367,6.36854190585534,6.4233639494833525
grass,figure_eight,-167,-2.9233293044237696,4.623421354764639,4.331515499425947
grass,figure_eight,-150,-2.6093187225617656,3.1297359357060848,3.1297359357060848
grass,figure_eight,-133,-2.328057937822908,3.092996555683123,3.3082663605051663
grass,figure_eight,-121,-2.104648683913896,3.1182548794489096,3.2979334098737088
grass,figure_eight,-111,-1.9333482584391908,4.776119402985075,4.122847301951779
grass,figure_eight,-103,-1.7984588999143123,7.2388059701492535,7.111940298507463
grass,figure_eight,-97,-1.6855980995637485,9.187141216991963,9.533582089552239
grass,figure_eight,-91,-1.5834448314984355,11.850746268656716,11.680252583237657
grass,figure_eight,-85,-1.4824284783872448,11.977037887485649,12.320321469575202
grass,figure_eight,-79,-1.3732403846285473,10.486796785304248,11.395522388059701
grass,figure_eight,-71,-1.2451348994731168,10.299655568312286,10.573765786452354
grass,figure_eight,-62,-1.0844132257284411,10.91963260619977,10.942307692307692
grass,figure_eight,-50,-0.8755830303490435,10.788748564867968,10.890068886337543
grass,figure_eight,-35,-0.6080945360208329,9.408725602755453,10.597301951779563
grass,figure_eight,-17,-0.297927350010255,9.871412169919632,9.595292766934557
grass,figure_eight,0,0.0056288988642299,7.3214695752009185,8.192307692307693
grass,figure_eight,15,0.2555365548881989,6.8266360505166475,6.8231917336394945
grass,figure_eight,25,0.4400997334515825,4.473019517795637,4.276980482204363
grass,figure_eight,33,0.570288009765259,3.4856486796785298,3.8220436280137773
grass,figure_eight,38,0.6602186255380239,4.605051664753158,3.799081515499426
grass,figure_eight,41,0.7209081895916991,3.4316877152698053,5.937141216991963
grass,figure_eight,44,0.7594473716840279,4.675086107921929,5.497990815154994
grass,figure_eight,45,0.7801514673745332,5.966704936854191,5.424033677765021
rubber_carpet,circle,11,0.2000365257263184,8.92881745120551,8.92881745120551
